X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0909804999999,4.62557590015195,461,2025/01/03 00:00:00+00,4.6255759,-74.0909805,Av Américas con Carrera 36,Puente Aranda,Inundación / espejo de agua,Espejo de agua (1)
-74.0998876,4.5015421001479,462,2025/01/03 00:00:00+00,4.5015421,-74.0998876,Av Carrera 7 con Calle 85,Chapinero,Inundación / espejo de agua,Espejo de agua (1)
-74.05972,4.67178000015346,463,2025/01/03 00:00:00+00,4.67178,-74.05972,Carrera 11 con Calle 85,Chapinero,Inundación / espejo de agua,Espejo de agua (1)
-74.1875921,4.59500040015095,464,2025/01/03 00:00:00+00,4.5950004,-74.1875921,Autopista Sur con Calle 58 sur,Ciudad Bolívar,Varado,Bus / buseta (1)
-74.05972,4.67178000015346,465,2025/01/03 00:00:00+00,4.67178,-74.05972,Av Circunvalar con Calle 85,Chapinero,Inundación / espejo de agua,Espejo de agua (1)
-74.0857144999999,4.61615420015162,466,2025/01/03 00:00:00+00,4.6161542,-74.0857145,Calle 19 con Carrera 27,Los Mártires,Inundación / espejo de agua,Espejo de agua (1)
-74.0627009999999,4.72738080015525,467,2025/01/03 00:00:00+00,4.7273808,-74.062701,Calle 138 con Carrera 57,Suba,"Caída de objetos en vía (árbol, cables, otros)",Poste (1)
-74.0664758999999,4.62339040015188,468,2025/01/03 00:00:00+00,4.6233904,-74.0664759,Av Carrera 7 con Calle 36,Santa Fe,Inundación / espejo de agua,Espejo de agua (1)
-74.0793295999999,4.63483190015224,469,2025/01/03 00:00:00+00,4.6348319,-74.0793296,"NQS con Calle 45, sentido n?s",Teusaquillo,Choque con lesionado,Motociclista lesionado (2)
-74.0318316999999,4.73812530015559,470,2025/01/03 00:00:00+00,4.7381253,-74.0318317,Calle 161 con Carrera 9,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1008484,4.67071460015341,471,2025/01/03 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 96,Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.1293003,4.6212665001518,472,2025/01/03 00:00:00+00,4.6212665,-74.1293003,Calle 1 con Carrera 23A,Los Mártires,Choque simple,Taxi (1) - Motocicleta (1)
-74.1008484,4.67071460015341,473,2025/01/03 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 93,Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.09763,4.63787900015234,474,2025/01/03 00:00:00+00,4.637879,-74.09763,Av La Esperanza con Carrera 50,Teusaquillo,Inundación / espejo de agua,Espejo de agua (1)
-74.101215,4.56177240014986,475,2025/01/03 00:00:00+00,4.5617724,-74.101215,"Carrera 5 con Calle 37 sur, sentido n?s",San Cristóbal,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0552908,4.65848400015301,476,2025/01/03 00:00:00+00,4.658484,-74.0552908,"Carrera 9 con Calle 75, sentido s?n",Chapinero,Choque simple,Automóvil particular (2)
-74.1183933999999,4.60771140015133,477,2025/01/03 00:00:00+00,4.6077114,-74.1183934,Carrera 50 con Calle 8 sur,Puente Aranda,Inundación / espejo de agua,Espejo de agua (1)
-74.0720919999999,4.71098860015473,478,2025/01/03 00:00:00+00,4.7109886,-74.072092,Carrera 70 con Calle 95,Suba,Autolesionado,Patineta (1) - Conductor lesionado (1)
-74.0657606,4.64410180015254,479,2025/01/03 00:00:00+00,4.6441018,-74.0657606,Av Caracas con Calle 57,Teusaquillo,Falla semafórica,Intersección semafórica (1)
-74.1007303,4.5688313001501,480,2025/01/03 00:00:00+00,4.5688313,-74.1007303,Carrera 10 con Calle 31 sur,San Cristóbal,Inundación / espejo de agua,Espejo de agua (1)
-74.0816905,4.68163310015377,481,2025/01/03 00:00:00+00,4.6816331,-74.0816905,Av Carrera 68 con Calle 78,Engativá,Choque simple,Automóvil particular (2)
-74.0271724,4.73689920015555,482,2025/01/03 00:00:00+00,4.7368992,-74.0271724,Calle 161 con Carrera 8,Usaquén,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.1231566,4.57481810015031,483,2025/01/03 00:00:00+00,4.5748181,-74.1231566,Av Caracas con Calle 43 sur,Rafael Uribe Uribe,Inundación / espejo de agua,Espejo de agua (1)
-74.0718952999999,4.6987551001543,484,2025/01/03 00:00:00+00,4.6987551,-74.0718953,Diagonal 115A con Carrera 70C,Suba,Choque simple,Automóvil particular (2)
-74.0942486,4.55140960014953,485,2025/01/03 00:00:00+00,4.5514096,-74.0942486,Calle 40 sur con Carrera 3A este,San Cristóbal,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1395934,4.57304090015021,486,2025/01/03 00:00:00+00,4.5730409,-74.1395934,Av Boyacá con Carrera 24,Tunjuelito,Inundación / espejo de agua,Espejo de agua (1)
-74.0903876,4.63433500015219,487,2025/01/03 00:00:00+00,4.634335,-74.0903876,"Av El Dorado (Calle 26) con Av Carrera 68, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1315281999999,4.70611520015457,488,2025/01/03 00:00:00+00,4.7061152,-74.1315282,Carrera 111C con Calle 68A,Engativá,Atropello,Taxi (1) - Peatón lesionado (1)
-74.05956,4.64851550015267,489,2025/01/03 00:00:00+00,4.6485155,-74.05956,Av Carrera 7 con Calle 64,Chapinero,Inundación / espejo de agua,Espejo de agua (1)
-74.0982357999999,4.70057040015439,490,2025/01/03 00:00:00+00,4.7005704,-74.0982358,"Av Calle 80 con Carrera 82, sentido or?occ",Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.041195,4.78484420015714,491,2025/01/03 00:00:00+00,4.7848442,-74.041195,"Autopista Norte con Calle 209, sentido s?n",Usaquén,Inundación / espejo de agua,Espejo de agua (1)
-74.0651655999999,4.75080590015601,492,2025/01/03 00:00:00+00,4.7508059,-74.0651656,"Av Boyacá con Calle 167, sentido s?n",Suba,Choque simple,Motocicleta (1) - Ambulancia (1)
-74.041195,4.78484420015714,493,2025/01/03 00:00:00+00,4.7848442,-74.041195,"Autopista Norte con Calle 209, sentido n?s",Suba,Varado,Camión (1)
-74.1525733999999,4.62962430015206,494,2025/01/03 00:00:00+00,4.6296243,-74.1525734,Calle 26 sur con Carrera 79A,Kennedy,Choque con lesionado,
-74.1151113,4.51191400014823,495,2025/01/03 00:00:00+00,4.511914,-74.1151113,Av Caracas con Calle 76B sur,Usme,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1507306999999,4.59558360015097,496,2025/01/03 00:00:00+00,4.5955836,-74.1507307,Autopista Sur con Carrera 62A,Bosa,Falla semafórica,Intersección semafórica (1)
-74.1391502,4.63737510015231,497,2025/01/03 00:00:00+00,4.6373751,-74.1391502,Carrera 73 con Calle 8 bis,Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1278397999999,4.62923470015205,498,2025/01/03 00:00:00+00,4.6292347,-74.1278398,Av Américas con Carrera 68F,Kennedy,Choque con lesionado,Bicitaxi (1) - Pasajero lesionado (2)
-74.1537954999999,4.66044850015305,499,2025/01/03 00:00:00+00,4.6604485,-74.1537955,Carrera 98 con Calle 2,Kennedy,Choque simple,Automóvil particular (2)
-74.1368563,4.55220470014955,500,2025/01/03 00:00:00+00,4.5522047,-74.1368563,Av Boyacá con Calle 66 sur,Ciudad Bolívar,Inundación / espejo de agua,Espejo de agua (1)
-74.1126963999999,4.6561232001529,501,2025/01/03 00:00:00+00,4.6561232,-74.1126964,Av La Esperanza con Av Boyacá,Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0494037999999,4.68732210015397,502,2025/01/03 00:00:00+00,4.6873221,-74.0494038,Calle 102 con Carrera 17,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1259848999999,4.61939560015176,504,2025/01/03 00:00:00+00,4.6193956,-74.1259849,"Av Carrera 68 con Calle 3, sentido s?n",Puente Aranda,Autolesionado,Ciclista lesionado (1)
-74.0977357,4.70056420015436,505,2025/01/03 00:00:00+00,4.7005642,-74.0977357,Av Calle 80 con Carrera 81A,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1013,4.58682390015069,506,2025/01/03 00:00:00+00,4.5868239,-74.1013,Carrera 22 con Calle 19,Los Mártires,Falla semafórica,Intersección semafórica (1)
-74.05972,4.67178000015346,507,2025/01/03 00:00:00+00,4.67178,-74.05972,"Carrera 15 con Calle 85, sentido s?n",Chapinero,Atropello,Bicicleta (1) - Peatón lesionado (1)
-74.0977357,4.70056420015436,508,2025/01/03 00:00:00+00,4.7005642,-74.0977357,"Av Calle 80 con Carrera 81A, sentido occ?or",Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.1368563,4.55220470014955,509,2025/01/03 00:00:00+00,4.5522047,-74.1368563,"Av Boyacá con Calle 66 sur, sentido n?s",Ciudad Bolívar,Choque simple,Camioneta (1) - Motocicleta (1)
-74.0792823,4.63918680015239,510,2025/01/03 00:00:00+00,4.6391868,-74.0792823,"NQS con Av Calle 19, sentido n?s",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.09763,4.63787900015234,511,2025/01/03 00:00:00+00,4.637879,-74.09763,"Carrera 50 con Av La Esperanza, sentido n?s",Teusaquillo,Inundación / espejo de agua,Espejo de agua (1)
-74.0999651,4.73591790015554,512,2025/01/03 00:00:00+00,4.7359179,-74.0999651,Av Ciudad de Cali con Calle 132,Suba,Inundación / espejo de agua,Espejo de agua (1)
-74.0720919999999,4.71098860015473,513,2025/01/03 00:00:00+00,4.7109886,-74.072092,"Autopista Sur con Carrera 68, sentido or?occ",Kennedy,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.1555175,4.57301990015026,514,2025/01/03 00:00:00+00,4.5730199,-74.1555175,Calle 68F sur con Carrera 63,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0481764,4.6635107001532,515,2025/01/03 00:00:00+00,4.6635107,-74.0481764,"Av Carrera 7 con Calle 83, sentido s?n",Chapinero,Daño en pavimento,Alcantarilla destapada (1)
-74.1284552,4.7007825001544,516,2025/01/03 00:00:00+00,4.7007825,-74.1284552,Calle 64F con Carrera 107D,Engativá,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1181372999999,4.62879130015204,517,2025/01/03 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 80F, sentido or?occ",Kennedy,Choque simple,Camión (1) - Automóvil particular (1)
-74.0400392,4.79168910015733,518,2025/01/03 00:00:00+00,4.7916891,-74.0400392,"Autopista Norte con Calle 215, sentido n?s",Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0792823,4.63918680015239,519,2025/01/03 00:00:00+00,4.6391868,-74.0792823,"NQS con Av Calle 19, sentido n?s",Puente Aranda,Daño en pavimento,Pavimento (1)
-74.0720919999999,4.71098860015473,520,2025/01/03 00:00:00+00,4.7109886,-74.072092,"Av Ciudad de Cali con Calle 82, sentido s?n",Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.1187181,4.65854020015302,521,2025/01/03 00:00:00+00,4.6585402,-74.1187181,"Av Boyacá con Calle 22, sentido n?s",Fontibón,Choque simple,Grúa (2) - Automóvil particular (1)
-74.0896973,4.70016450015435,522,2025/01/03 00:00:00+00,4.7001645,-74.0896973,Transversal 73A con Calle 81G,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1712697999999,4.6242949001519,523,2025/01/03 00:00:00+00,4.6242949,-74.1712698,Carrera 81H con Calle 46 sur,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1747619,4.64515440015255,524,2025/01/03 00:00:00+00,4.6451544,-74.1747619,Carrera 96 con Calle 41 sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1551565,4.5914933001508,525,2025/01/03 00:00:00+00,4.5914933,-74.1551565,"Carrera 18I con Calle 64A sur, sentido s?n",Ciudad Bolívar,Choque con lesionado,Bus SITP (1) - Taxi (1) - Pasajero lesionado (2)
-74.090858,4.70613370015458,526,2025/01/03 00:00:00+00,4.7061337,-74.090858,"Autopista Sur con Carrera 74, sentido or?occ",Bosa,Varado,Automóvil particular (1)
-74.0977296,4.58281280015055,527,2025/01/03 00:00:00+00,4.5828128,-74.0977296,Calle 17 sur con Carrera 12F,Antonio Nariño,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1747731,4.63624320015226,528,2025/01/03 00:00:00+00,4.6362432,-74.1747731,"Av Guayacanes con Av Ciudad de Villavicencio, sentido s?n",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1533075999999,4.61707690015164,529,2025/01/03 00:00:00+00,4.6170769,-74.1533076,"Calle 40B sur con Carrera 74F, sentido occ?or",Kennedy,Choque simple,Automóvil particular (1) - Ambulancia (1)
-74.0421370999999,4.77530350015683,530,2025/01/03 00:00:00+00,4.7753035,-74.0421371,"Autopista Norte con Calle 197, sentido s?n",Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1373096,4.6094207001514,531,2025/01/03 00:00:00+00,4.6094207,-74.1373096,Calle 37 sur con Carrera 0 este,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0428137,4.74630370015587,532,2025/01/03 00:00:00+00,4.7463037,-74.0428137,"Av Carrera 7 con Calle 166, sentido s?n",Usaquén,Varado,Camión (1)
-74.1091443999999,4.64624650015264,533,2025/01/03 00:00:00+00,4.6462465,-74.1091444,"Av Américas con Av Carrera 68, sentido or?occ",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1257007,4.7268187001552,534,2025/01/03 00:00:00+00,4.7268187,-74.1257007,Carrera 120 con Calle 80,Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.1378,4.63044000015207,535,2025/01/03 00:00:00+00,4.63044,-74.1378,"Av Américas con Av Boyacá, sentido or?occ",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.0739811999999,4.60684600015136,536,2025/01/03 00:00:00+00,4.606846,-74.0739812,"Carrera 10 con Calle 19, sentido n?s",Santa Fe,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.0315054,4.76027240015635,537,2025/01/03 00:00:00+00,4.7602724,-74.0315054,"Calle 183 con Carrera 9, sentido or?occ",Usaquén,Choque con lesionado,Bus / buseta (1) - Bus SITP (1) - Pasajero lesionado (1)
-74.0979475,4.53996150014916,538,2025/01/03 00:00:00+00,4.5399615,-74.0979475,Carrera 3 con Calle 50A sur,Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0450336,4.75859440015627,539,2025/01/03 00:00:00+00,4.7585944,-74.0450336,Autopista Norte con Calle 218,,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1309672,4.70369030015449,540,2025/01/03 00:00:00+00,4.7036903,-74.1309672,Carrera 111 con Calle 65B,Engativá,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1378,4.63044000015207,541,2025/01/03 00:00:00+00,4.63044,-74.1378,"Av Américas con Av Boyacá, sentido or?occ",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1092962,4.75012230015598,542,2025/01/03 00:00:00+00,4.7501223,-74.1092962,Calle 143A con Carrera 128,Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1618746,4.60232070015119,543,2025/01/03 00:00:00+00,4.6023207,-74.1618746,Av Ciudad de Villavicencio con Carrera 20B,Ciudad Bolívar,Choque simple,Automóvil particular (2) - Taxi (1)
-74.0911144999999,4.66962350015338,544,2025/01/03 00:00:00+00,4.6696235,-74.0911145,Av Carrera 68 con Calle 64C,Barrios Unidos,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.2018988,4.60839200015136,545,2025/01/03 00:00:00+00,4.608392,-74.2018988,Diagonal 74A sur con Carrera 79C,Bosa,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1)
-74.0466494999999,4.75350600015612,546,2025/01/03 00:00:00+00,4.753506,-74.0466495,"Autopista Norte con Calle 170, sentido n?s",Suba,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1580393,4.62753960015199,547,2025/01/03 00:00:00+00,4.6275396,-74.1580393,Av Agoberto Mejía con Calle 38 sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1079195999999,4.7173445001549,548,2025/01/03 00:00:00+00,4.7173445,-74.1079196,Diagonal 86A con Carrera 102,Engativá,Choque con lesionado,Motocicleta (1) - Acompañante lesionado (1) - Ciclista lesionado (1)
-74.0927975,4.63767880015234,549,2025/01/03 00:00:00+00,4.6376788,-74.0927975,Av El Dorado (Calle 26) con Carrera 68B,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0415879,4.77939830015691,550,2025/01/03 00:00:00+00,4.7793983,-74.0415879,"Autopista Norte con Calle 200, sentido s?n",Usaquén,Varado,Automóvil particular (1)
-74.1138922,4.58864380015073,551,2025/01/03 00:00:00+00,4.5886438,-74.1138922,Carrera 27 con Calle 29A sur,Antonio Nariño,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1068584,4.57899400015039,552,2025/01/03 00:00:00+00,4.578994,-74.1068584,Calle 27 sur con Av Caracas,Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0942524,4.54355190014928,553,2025/01/03 00:00:00+00,4.5435519,-74.0942524,"Diagonal 50 sur con Carrera 5A, sentido occ?or",Rafael Uribe Uribe,Choque con lesionado,Motociclista lesionado (1) - Animal de compañía (1)
-74.1453028999999,4.63302080015219,554,2025/01/03 00:00:00+00,4.6330208,-74.1453029,Diagonal 6D bis con Carrera 78B,Kennedy,Autolesionado,Motociclista lesionado (1)
-74.0319368999999,4.73433600015547,555,2025/01/03 00:00:00+00,4.734336,-74.0319369,"Carrera 9 con Calle 156, sentido s?n",Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1080997999999,4.66673310015327,556,2025/01/03 00:00:00+00,4.6667331,-74.1080998,"Autopista Sur con Carrera 71, sentido occ?or",Ciudad Bolívar,Inundación / espejo de agua,Espejo de agua (1)
-74.1550202999999,4.64191280015248,557,2025/01/03 00:00:00+00,4.6419128,-74.1550203,"Av Ciudad de Cali con Calle 6A, sentido s?n",Kennedy,Choque simple,Camión (1) - Bicicleta (2)
-74.0800199999999,4.6297900001521,558,2025/01/03 00:00:00+00,4.62979,-74.08002,"Av El Dorado (Calle 26) con Carrera 33, sentido or?occ",Teusaquillo,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1917677,4.6345570001522,559,2025/01/03 00:00:00+00,4.634557,-74.1917677,Calle 56H sur con Carrera 89B,Bosa,Choque con lesionado,Automóvil particular (1) - Motocarro / Mototriciclo (1) - Conductor lesionado (1)
-74.1017904999999,4.60569600015127,560,2025/01/03 00:00:00+00,4.605696,-74.1017905,Carrera 56 con Calle 4A,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.1050963,4.58445860015061,561,2025/01/03 00:00:00+00,4.5844586,-74.1050963,Av Primero de Mayo con Carrera 24,Rafael Uribe Uribe,Falla semafórica,Intersección semafórica (1)
-74.0681671999999,4.62921440015203,562,2025/01/03 00:00:00+00,4.6292144,-74.0681672,"Calle 41 con Transversal 27, sentido or?occ",Rafael Uribe Uribe,Choque simple,Automóvil particular (2)
-74.1831478,4.60388960015124,563,2025/01/03 00:00:00+00,4.6038896,-74.1831478,Calle 65 sur con Carrera 78H,Bosa,Choque simple,Taxi (1) - Motocicleta (1)
-74.1355276,4.58351930015056,564,2025/01/03 00:00:00+00,4.5835193,-74.1355276,"Calle 50B sur con Carrera 31, sentido occ?or",Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1008815,4.72999730015532,565,2025/01/03 00:00:00+00,4.7299973,-74.1008815,"Av Ciudad de Cali con Calle 129, sentido n?s",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0787572999999,4.60665560015134,566,2025/01/03 00:00:00+00,4.6066556,-74.0787573,Carrera 15 con Calle 16,Los Mártires,,
-74.125267,4.67204830015343,567,2025/01/03 00:00:00+00,4.6720483,-74.125267,"Av Ciudad de Cali con Av La Esperanza, sentido n?s",Fontibón,Choque con lesionado,Motociclista lesionado (2)
-74.1446771,4.59538640015096,568,2025/01/03 00:00:00+00,4.5953864,-74.1446771,"Autopista Sur con Carrera 72, sentido or?occ",Bosa,Choque simple,Bus / buseta (1) - Automóvil particular (1) - Motocicleta (1)
-74.1050963,4.58445860015061,569,2025/01/03 00:00:00+00,4.5844586,-74.1050963,"Av Primero de Mayo con Carrera 24, sentido or?occ",Antonio Nariño,Inundación / espejo de agua,Intersección semafórica (1)
-74.0861628,4.69616420015424,570,2025/01/03 00:00:00+00,4.6961642,-74.0861628,"Av Boyacá con Calle 86A, sentido s?n",Engativá,Autolesionado,Ciclista lesionado (1)
-74.0839053999999,4.67149460015346,571,2025/01/03 00:00:00+00,4.6714946,-74.0839054,Calle 67D con Carrera 62,Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.179387,4.59675590015101,572,2025/01/03 00:00:00+00,4.5967559,-74.179387,"Calle 63 sur con Autopista Sur, sentido occ?or",Bosa,Choque simple,Bus SITP (1) - Camioneta (1)
-74.1182009999999,4.62492670015193,573,2025/01/03 00:00:00+00,4.6249267,-74.118201,"Carrera 60 con Calle 4G, sentido s?n",Puente Aranda,Choque simple,Automóvil particular (2)
-74.0562507,4.66375660015318,574,2025/01/03 00:00:00+00,4.6637566,-74.0562507,"Calle 78 con Carrera 12A, sentido or?occ",Chapinero,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1146386,4.67040270015342,575,2025/01/03 00:00:00+00,4.6704027,-74.1146386,"Av El Dorado (Calle 26) con Carrera 75, sentido occ?or",Fontibón,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.0285097,4.73301900015545,576,2025/01/03 00:00:00+00,4.733019,-74.0285097,Calle 156 con Carrera 8,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0448297,4.6925894001541,577,2025/01/03 00:00:00+00,4.6925894,-74.0448297,Calle 109 con Carrera 15,Usaquén,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.1435628999999,4.66988780015336,578,2025/01/03 00:00:00+00,4.6698878,-74.1435629,Calle 17 con Carrera 96H,Fontibón,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1628032,4.6426449001525,579,2025/01/03 00:00:00+00,4.6426449,-74.1628032,Calle 5A con Carrera 88H,Kennedy,Autolesionado,Ciclista lesionado (1)
-74.1001764,4.68035670015373,580,2025/01/03 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Carrera 3J, sentido or?occ",Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.1238941,4.60413770015121,581,2025/01/03 00:00:00+00,4.6041377,-74.1238941,"Av Ciudad de Cali con Av Primero de Mayo, sentido s?n",Kennedy,Autolesionado,Motociclista lesionado (1)
-74.0973039,4.60204050015116,582,2025/01/03 00:00:00+00,4.6020405,-74.0973039,Carrera 27 con Calle 4 bis,Los Mártires,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0655305,4.73974840015565,583,2025/01/03 00:00:00+00,4.7397484,-74.0655305,Av Boyacá con Calle 152B,Suba,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1072373,4.57982640015046,584,2025/01/03 00:00:00+00,4.5798264,-74.1072373,Calle 27 sur con Carrera 18C,Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1262389,4.58790190015068,585,2025/01/03 00:00:00+00,4.5879019,-74.1262389,Av Gaitán Cortés con Calle 42 sur,Rafael Uribe Uribe,Choque simple,Automóvil particular (2)
-74.0979351,4.5720121001502,586,2025/01/03 00:00:00+00,4.5720121,-74.0979351,"Carrera 10 con Calle 27 sur, sentido s?n",San Cristóbal,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.1025217,4.63315220015218,587,2025/01/03 00:00:00+00,4.6331522,-74.1025217,Carrera 50 con Calle 19,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.1085055999999,4.70672010015457,588,2025/01/03 00:00:00+00,4.7067201,-74.1085056,Av Calle 80 con Carrera 94K,Engativá,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1238941,4.60413770015121,589,2025/01/03 00:00:00+00,4.6041377,-74.1238941,Av Primero de Mayo con Carrera 19B,Antonio Nariño,Falla semafórica,Intersección semafórica (1)
-74.0541838,4.64423480015255,590,2025/01/03 00:00:00+00,4.6442348,-74.0541838,"Calle 63 con Carrera 1, sentido or?occ",Chapinero,Autolesionado,Motociclista lesionado (1)
-74.1446579,4.59893750015105,591,2025/01/03 00:00:00+00,4.5989375,-74.1446579,"Av Boyacá con Calle 44 sur, sentido s?n",Kennedy,Choque simple,Bus / buseta (1) - Taxi (1)
-74.1351657,4.66027400015309,592,2025/01/03 00:00:00+00,4.660274,-74.1351657,Av Ciudad de Cali con Calle 59B sur,Bosa,Caida de ocupante,Bicitaxi (1) - Pasajero lesionado (1)
-74.047201,4.71788900015496,593,2025/01/03 00:00:00+00,4.717889,-74.047201,"Carrera 19 con Calle 134, sentido n?s",Usaquén,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1022167,4.56710700015,594,2025/01/03 00:00:00+00,4.567107,-74.1022167,"Carrera 10 con Calle 34 sur, sentido n?s",Rafael Uribe Uribe,Choque con lesionado,Motociclista lesionado (2)
-74.118183,4.65915260015301,595,2025/01/03 00:00:00+00,4.6591526,-74.118183,Calle 23 con Carrera 73,Fontibón,Choque simple,Automóvil particular (2)
-74.1246199999999,4.71016000015468,596,2025/01/03 00:00:00+00,4.71016,-74.12462,Carrera 105 con Av Chile (Calle 72),Engativá,Autolesionado,Motociclista lesionado (1)
-74.0454402,4.75570230015617,597,2025/01/03 00:00:00+00,4.7557023,-74.0454402,"Autopista Norte con Calle 175, sentido s?n",Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1099472,4.70334830015449,598,2025/01/03 00:00:00+00,4.7033483,-74.1099472,Calle 75 con Carrera 94,Engativá,Choque con lesionado,Automóvil particular (1) - Taxi (1) - Conductor lesionado (1)
-74.0545200999999,4.67810770015365,599,2025/01/03 00:00:00+00,4.6781077,-74.0545201,Transversal 23 con Calle 93,Chapinero,Choque con objeto fijo,Automóvil particular (1) - Separador (1)
-74.1850324,4.62306890015183,600,2025/01/03 00:00:00+00,4.6230689,-74.1850324,Carrera 87 con Calle 57 sur,Bosa,Choque simple,Automóvil particular (1) - Taxi (1)
-74.1262389,4.58790190015068,601,2025/01/03 00:00:00+00,4.5879019,-74.1262389,Av Gaitán Cortés con Calle 53 sur,Tunjuelito,Choque con lesionado,Carreta (1) - Motociclista lesionado (1)
-74.0650798999999,4.64022260015244,603,2025/01/03 00:00:00+00,4.6402226,-74.0650799,Calle 53 con Carrera 13,Chapinero,Autolesionado,Motociclista lesionado (1)
-74.090858,4.70613370015458,604,2025/01/03 00:00:00+00,4.7061337,-74.090858,"Autopista Sur con Carrera 74, sentido or?occ",Bosa,Choque simple,Automóvil particular (2)
-74.04502,4.76049000015634,605,2025/01/03 00:00:00+00,4.76049,-74.04502,"Autopista Norte con Calle 183, sentido s?n",Usaquén,Choque simple,Automóvil particular (2)
