X,Y,OBJECTID,FECHA_INDICENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.1300668,4.64613250015259,1882,2025/02/06 00:00:00+00,4.6461325,-74.1300668,"Av Boyacá con Calle 12B, sentido s?n",Kennedy,Choque simple,Automóvil particular (2)
-74.1090298999999,4.58917300015078,1883,2025/02/06 00:00:00+00,4.589173,-74.1090299,Av Primero de Mayo con Carrera 27,Antonio Nariño,Falla semafórica,Intersección semafórica (1)
-74.1091443999999,4.64624650015264,1884,2025/02/06 00:00:00+00,4.6462465,-74.1091444,"Av Carrera 68 con Calle 78A, sentido s?n",Barrios Unidos,Choque simple,Camión (1) - Carreta (1)
-74.1669702999999,4.69889790015429,1885,2025/02/06 00:00:00+00,4.6988979,-74.1669703,"Av Centenario (Calle 13) con Carrera 137A, sentido occ?or",Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0661737,4.73666660015554,1886,2025/02/06 00:00:00+00,4.7366666,-74.0661737,"Av Boyacá con Calle 147, sentido s?n",Suba,Inundación / espejo de agua,Espejo de agua (1)
-74.1763088,4.64972030015274,1887,2025/02/06 00:00:00+00,4.6497203,-74.1763088,Calle 40 sur con Carrera 99F,Kennedy,Choque con lesionado,Bus SITP (1) - Bicitaxi (1) - Conductor lesionado (1)
-74.0595723,4.71455000015482,1888,2025/02/06 00:00:00+00,4.71455,-74.0595723,Carrera 53 con Calle 128B bis,Suba,Choque simple,Taxi (1) - Bicitaxi (1)
-74.1310242,4.68997290015403,1889,2025/02/06 00:00:00+00,4.6899729,-74.1310242,Carrera 103 con Av El Dorado (Calle 26),Fontibón,Choque simple,Taxi (2)
-74.0776246999999,4.65656200015296,1890,2025/02/06 00:00:00+00,4.656562,-74.0776247,"NQS con Calle 63F, sentido s?n",Barrios Unidos,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.1697774,4.63805690015234,1891,2025/02/06 00:00:00+00,4.6380569,-74.1697774,"Av Guayacanes con Calle 40B sur, sentido n?s",Kennedy,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.1146351,4.56200960014989,1892,2025/02/06 00:00:00+00,4.5620096,-74.1146351,Carrera 10 con Calle 48F sur,Rafael Uribe Uribe,Choque simple,Camión (1) - Camioneta (1)
-74.1001764,4.68035670015373,1893,2025/02/06 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 68, sentido s?n",Engativá,Choque con lesionado,Ciclista lesionado (2)
-74.0653115,4.74256590015574,1894,2025/02/06 00:00:00+00,4.7425659,-74.0653115,"Av Boyacá con Calle 153, sentido s?n",Suba,Choque simple,Camión (1) - Camioneta (1)
-74.0660885999999,4.6647900001532,1895,2025/02/06 00:00:00+00,4.66479,-74.0660886,Av Carrera 24 con Calle 74,Barrios Unidos,Falla semafórica,Intersección semafórica (1)
-74.1001764,4.68035670015373,1896,2025/02/06 00:00:00+00,4.6803567,-74.1001764,"Av Calle 80 con Av Boyacá, sentido occ?or",Engativá,Varado,Vehículo escolar (1)
-74.0792823,4.63918680015239,1897,2025/02/06 00:00:00+00,4.6391868,-74.0792823,"Av Américas con NQS, sentido occ?or",Puente Aranda,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1246250999999,4.56979900015012,1898,2025/02/06 00:00:00+00,4.569799,-74.1246251,Transversal 13M con Calle 46 sur,Rafael Uribe Uribe,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.0857592,4.69209560015413,1899,2025/02/06 00:00:00+00,4.6920956,-74.0857592,"Av Calle 80 con Av Rojas, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.0931017999999,4.71792570015492,1900,2025/02/06 00:00:00+00,4.7179257,-74.0931018,"Av Ciudad de Cali con Carrera 91A, sentido occ?or",Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.0860329,4.67760950015366,1901,2025/02/06 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con NQS,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.2015651,4.63083350015211,1902,2025/02/06 00:00:00+00,4.6308335,-74.2015651,"Calle 71 sur con Carrera 95, sentido or?occ",Bosa,Choque con lesionado,Bus SITP (1) - Taxi (1) - Conductor lesionado (1)
-74.1030334,4.70379150015446,1903,2025/02/06 00:00:00+00,4.7037915,-74.1030334,Av Calle 80 con Carrera 89,Engativá,Choque con lesionado,Tractocamión (1) - Motociclista lesionado (1)
-74.0834629999999,4.65144800015281,1904,2025/02/06 00:00:00+00,4.651448,-74.083463,"Calle 60 con Carrera 46, sentido or?occ",Teusaquillo,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1181372999999,4.62879130015204,1905,2025/02/06 00:00:00+00,4.6287913,-74.1181373,Av Américas con Carrera 79F,Kennedy,Atropello,Bicitaxi (1) - Peatón lesionado (1)
-74.1116502,4.54358300014928,1906,2025/02/06 00:00:00+00,4.543583,-74.1116502,"Calle 51 con Carrera 3C, sentido or?occ",Chapinero,Choque con objeto fijo,Camión (1) - Poste (1) - Poste semafórico (1)
-74.0729258,4.59428880015095,1907,2025/02/06 00:00:00+00,4.5942888,-74.0729258,Calle 9 con Carrera 3,La Candelaria,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.071948,4.71090040015473,1908,2025/02/06 00:00:00+00,4.7109004,-74.071948,"Av Suba con Calle 127, sentido or?occ",Suba,Choque con lesionado,Taxi (1) - Bicicleta (1)
-74.1008484,4.67071460015341,1909,2025/02/06 00:00:00+00,4.6707146,-74.1008484,"NQS con Av José Celestino Mutis, sentido s?n",Barrios Unidos,Choque simple,Taxi (1) - Bicicleta (1)
-74.060366,4.66100020015309,1910,2025/02/06 00:00:00+00,4.6610002,-74.060366,Calle 74 con Carrera 15,Chapinero,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1550202999999,4.64191280015248,1911,2025/02/06 00:00:00+00,4.6419128,-74.1550203,"Av Ciudad de Cali con Calle 6A, sentido n?s",Kennedy,Choque simple,
-74.0665144,4.65688280015297,1912,2025/02/06 00:00:00+00,4.6568828,-74.0665144,Carrera 19 con Calle 68,Barrios Unidos,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0860329,4.67760950015366,1913,2025/02/06 00:00:00+00,4.6776095,-74.0860329,"Av Chile (Calle 72) con Carrera 104, sentido or?occ",Engativá,Choque simple,Tractocamión (1) - Automóvil particular (1)
-74.2079909999999,4.62614960015199,1914,2025/02/06 00:00:00+00,4.6261496,-74.207991,"Calle 80 bis sur con Carrera 94, sentido or?occ",Bosa,Atropello,Taxi (1) - Peatón lesionado (1)
-74.1300668,4.64613250015259,1915,2025/02/06 00:00:00+00,4.6461325,-74.1300668,"Calle 12B con Av Boyacá, sentido or?occ",Kennedy,Varado,Bus SITP (1)
-74.1767439,4.6125555001515,1916,2025/02/06 00:00:00+00,4.6125555,-74.1767439,"Calle 57B sur con Carrera 80, sentido or?occ",Kennedy,Choque simple,Camión (1) - Automóvil particular (1)
-74.0201508,4.67087800015344,1917,2025/02/06 00:00:00+00,4.670878,-74.0201508,Carrera 6 este con Calle 100B,Chapinero,Caida de carga,Otro (1)
-74.1300668,4.64613250015259,1918,2025/02/06 00:00:00+00,4.6461325,-74.1300668,"Av Boyacá con Calle 12B, sentido s?n",Kennedy,Varado,Bus SITP (1)
-74.100719,4.59780610015105,1919,2025/02/06 00:00:00+00,4.5978061,-74.100719,Carrera 27 con Calle 3,Los Mártires,Choque con lesionado,Bus SITP (1) - Taxi (1) - Conductor lesionado (1)
-74.1201396,4.68731420015396,1920,2025/02/06 00:00:00+00,4.6873142,-74.1201396,Transversal 93 con Calle 53,Engativá,Choque simple,Camión (2)
-74.1618746,4.60232070015119,1921,2025/02/06 00:00:00+00,4.6023207,-74.1618746,Av Ciudad de Villavicencio con Calle 48B sur,Tunjuelito,Caida de ocupante,Bus articulado / biarticulado (1) - Pasajero lesionado (3)
-74.1731488,4.60921510015138,1922,2025/02/06 00:00:00+00,4.6092151,-74.1731488,Calle 57A sur con Carrera 78J,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1351657,4.66027400015309,1923,2025/02/06 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 12, sentido n?s",Kennedy,Choque con lesionado,Camión (1) - Bus / buseta (1) - Pasajero lesionado (1)
-74.1915508,4.62602380015194,1924,2025/02/06 00:00:00+00,4.6260238,-74.1915508,Carrera 88C con Calle 59C sur,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0767198,4.59787730015104,1925,2025/02/06 00:00:00+00,4.5978773,-74.0767198,Carrera 8 con Calle 10,La Candelaria,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0831585999999,4.57693730015036,1926,2025/02/06 00:00:00+00,4.5769373,-74.0831586,"Calle 10 con Carrera 3, sentido n?s",La Candelaria,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.0842994,4.50184010014789,1927,2025/02/06 00:00:00+00,4.5018401,-74.0842994,"Calle 86C sur con Carrera 8A este, sentido or?occ",Usme,Choque simple,Taxi (1) - Motocicleta (1)
-74.1001548999999,4.74072900015568,1928,2025/02/06 00:00:00+00,4.740729,-74.1001549,Carrera 107 con Calle 137,Suba,Choque simple,Grúa (1) - Automóvil particular (1)
-74.0985112,4.61014240015141,1929,2025/02/06 00:00:00+00,4.6101424,-74.0985112,Calle 8 con Carrera 32,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1563627,4.65652230015296,1930,2025/02/06 00:00:00+00,4.6565223,-74.1563627,Carrera 94 con Calle 8C,Kennedy,Choque con lesionado,Bicicleta (1) - Ciclista lesionado (1)
-74.0568828,4.72765750015523,1931,2025/02/06 00:00:00+00,4.7276575,-74.0568828,Carrera 54 con Calle 143A,Suba,"Caída de objetos en vía (árbol, cables, otros)",Poste (1)
-74.0650012,4.61276060015153,1932,2025/02/06 00:00:00+00,4.6127606,-74.0650012,"Av Circunvalar con Calle 26C, sentido s?n",Santa Fe,Manifestación,Peatón (25)
-74.1019702999999,4.63386200015218,1933,2025/02/06 00:00:00+00,4.633862,-74.1019703,"Carrera 50 con Calle 21, sentido s?n",Puente Aranda,Choque con lesionado,Motocarro / Mototriciclo (1) - Ciclista lesionado (1)
-74.0742140999999,4.62857840015203,1934,2025/02/06 00:00:00+00,4.6285784,-74.0742141,Carrera 21 con Calle 39A,Teusaquillo,Choque con objeto fijo,Automóvil particular (1) - Árbol (1)
-74.0255084,4.66477950015323,1935,2025/02/06 00:00:00+00,4.6647795,-74.0255084,Calle 91 sur con Carrera 9,Usme,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1221379999999,4.64016810015241,1936,2025/02/06 00:00:00+00,4.6401681,-74.122138,"Carrera 68D con Av Centenario (Calle 13), sentido s?n",Fontibón,Choque simple,Taxi (2)
-74.1271168,4.65308010015285,1937,2025/02/06 00:00:00+00,4.6530801,-74.1271168,"Carrera 73 con Calle 18A, sentido s?n",Fontibón,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.0601315,4.74294550015578,1938,2025/02/06 00:00:00+00,4.7429455,-74.0601315,Calle 160 con Carrera 57,Suba,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0685614,4.72967160015535,1939,2025/02/06 00:00:00+00,4.7296716,-74.0685614,Av Boyacá con Calle 138,Suba,Autolesionado,Ciclista lesionado (1)
-74.0588430999999,4.70169110015442,1940,2025/02/06 00:00:00+00,4.7016911,-74.0588431,Carrera 8 este con Calle 119 sur,Usme,Choque simple,Tractocamión (2) - Ambulancia (1)
-74.0476029,4.6742735001535,1941,2025/02/06 00:00:00+00,4.6742735,-74.0476029,Calle 93 con Carrera 11,Chapinero,Choque simple,Taxi (1) - Bicicleta (1)
-74.0476244,4.71541380015483,1942,2025/02/06 00:00:00+00,4.7154138,-74.0476244,Carrera 19 con Calle 131A,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1203973999999,4.5201247001485,1943,2025/02/06 00:00:00+00,4.5201247,-74.1203974,"Carrera 14L con Calle 91A sur, sentido s?n",Usme,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.101965,4.62340070015187,1944,2025/02/06 00:00:00+00,4.6234007,-74.101965,Calle 13 con Carrera 43,Puente Aranda,Choque con lesionado,Camioneta (2)
-74.0792499999999,4.6031900001512,1945,2025/02/06 00:00:00+00,4.60319,-74.07925,Av Jiménez (Calle 13) con Carrera 13,Santa Fe,Atropello,Bus articulado / biarticulado (1) - Peatón lesionado (1)
-74.0720919999999,4.71098860015473,1946,2025/02/06 00:00:00+00,4.7109886,-74.072092,Calle 44 sur con Carrera 25,Rafael Uribe Uribe,Choque con lesionado,Bus SITP (1) - Taxi (1) - Pasajero lesionado (3)
-74.1825828999999,4.6335211001522,1947,2025/02/06 00:00:00+00,4.6335211,-74.1825829,Calle 51 sur con Av Guayacanes,Bosa,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1291343,4.62694270015196,1948,2025/02/06 00:00:00+00,4.6269427,-74.1291343,Carrera 69B con Calle 5,Kennedy,Choque con lesionado,Taxi (1) - Ciclista lesionado (1) - Poste (1)
-74.1181372999999,4.62879130015204,1949,2025/02/06 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 19, sentido occ?or",Puente Aranda,Choque simple,Taxi (1) - Motocicleta (1)
-74.0243935999999,4.76827870015659,1950,2025/02/06 00:00:00+00,4.7682787,-74.0243936,Calle 192 con Carrera 4A,Usaquén,Choque simple,Bus / buseta (1) - Camioneta (1)
-74.0927975,4.63767880015234,1951,2025/02/06 00:00:00+00,4.6376788,-74.0927975,Av El Dorado (Calle 26) con Carrera 68B,Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.1233422999999,4.720094600155,1952,2025/02/06 00:00:00+00,4.7200946,-74.1233423,Calle 78B con Carrera 120A,Engativá,Choque con objeto fijo,Camión (1) - Otro (1)
-74.1537954999999,4.66044850015305,1953,2025/02/06 00:00:00+00,4.6604485,-74.1537955,Carrera 98 con Calle 16D,Fontibón,Choque con lesionado,Vehículo de servicio oficial (1) - Taxi (1) - Ciclista lesionado (1)
-74.2052968,4.6343962001522,1954,2025/02/06 00:00:00+00,4.6343962,-74.2052968,Calle 73 sur con Carrera 100A,Bosa,Autolesionado,Motociclista lesionado (1)
-74.1502134,4.57142060015019,1955,2025/02/06 00:00:00+00,4.5714206,-74.1502134,Calle 61 sur con Carrera 37,Ciudad Bolívar,Choque simple,Bus SITP (1) - Taxi (1)
-74.0905025,4.59034280015077,1956,2025/02/06 00:00:00+00,4.5903428,-74.0905025,Av Caracas con Calle 2 sur,Antonio Nariño,Fallecido hospitalario,Motociclista lesionado (1)
-74.0225268,4.7469843001559,1957,2025/02/06 00:00:00+00,4.7469843,-74.0225268,Av Carrera 7 con Calle 170,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0540846,4.72439480015514,1958,2025/02/06 00:00:00+00,4.7243948,-74.0540846,Calle 138 con Carrera 49,Suba,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.1368684,4.61562930015159,1959,2025/02/06 00:00:00+00,4.6156293,-74.1368684,Carrera 70B con Av Primero de Mayo,Kennedy,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1200061,4.53368520014894,1960,2025/02/06 00:00:00+00,4.5336852,-74.1200061,Av Caracas con Calle 65 sur,Usme,Atropello,Vehículo escolar (1) - Peatón lesionado (1)
-74.1099785,4.74582280015585,1961,2025/02/06 00:00:00+00,4.7458228,-74.1099785,Calle 139 con Carrera 127C,Suba,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Cables (1)
-74.0553859999999,4.75326360015607,1962,2025/02/06 00:00:00+00,4.7532636,-74.055386,Calle 170 con Carrera 55A,Suba,Autolesionado,Motociclista lesionado (1)
-74.1351657,4.66027400015309,1963,2025/02/06 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 6, sentido n?s",Kennedy,Daño en pavimento,Alcantarilla destapada (1)
-74.1456023,4.6314846001521,1964,2025/02/06 00:00:00+00,4.6314846,-74.1456023,Av Américas con Carrera 78A,Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1081809,4.64340580015251,1965,2025/02/06 00:00:00+00,4.6434058,-74.1081809,Carrera 64A con Calle 22,Teusaquillo,Choque simple,Vehículo escolar (1) - Taxi (1)
-74.0824337,4.59338880015091,1966,2025/02/06 00:00:00+00,4.5933888,-74.0824337,Av Carrera 10 con Calle 4,Santa Fe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1288427,4.58462870015061,1967,2025/02/06 00:00:00+00,4.5846287,-74.1288427,Diagonal 45A sur con Carrera 29,Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0466494999999,4.75350600015612,1968,2025/02/06 00:00:00+00,4.753506,-74.0466495,"Calle 170 con Autopista Norte, sentido occ?or",Suba,Choque simple,Taxi (2)
-74.098786,4.74805520015594,1969,2025/02/06 00:00:00+00,4.7480552,-74.098786,Av Suba con Carrera 109,Suba,Choque simple,Bus SITP (1) - Bicicleta (1)
-74.05187,4.71901000015495,1970,2025/02/06 00:00:00+00,4.71901,-74.05187,Autopista Norte con Calle 134,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0586551,4.6803212001537,1971,2025/02/06 00:00:00+00,4.6803212,-74.0586551,Autopista Norte con Calle 93,Barrios Unidos,Choque con lesionado,Taxi (1) - Patineta (1) - Conductor lesionado (1)
-74.1090298999999,4.58917300015078,1972,2025/02/06 00:00:00+00,4.589173,-74.1090299,"Carrera 27 con Av Primero de Mayo, sentido n?s",Antonio Nariño,Choque con lesionado,Bus / buseta (1) - Ciclista lesionado (1)
-74.1171510999999,4.58850500015074,1973,2025/02/06 00:00:00+00,4.588505,-74.1171511,Carrera 27 con Calle 32 sur,Antonio Nariño,Atropello,Bus / buseta (1) - Peatón lesionado (1)
-74.0592033,4.75557680015615,1974,2025/02/06 00:00:00+00,4.7555768,-74.0592033,"Calle 170 con Carrera 62, sentido occ?or",Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0679532999999,4.63167220015211,1975,2025/02/06 00:00:00+00,4.6316722,-74.0679533,Calle 44 sur con Av Caracas,Rafael Uribe Uribe,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1351657,4.66027400015309,1976,2025/02/06 00:00:00+00,4.660274,-74.1351657,Av Ciudad de Cali con Av Centenario (Calle 13),Fontibón,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1069206,4.70589560015459,1977,2025/02/06 00:00:00+00,4.7058956,-74.1069206,"Av Calle 80 con Carrera 93, sentido or?occ",Engativá,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.09441,4.58564030015061,1978,2025/02/06 00:00:00+00,4.5856403,-74.09441,Av Caracas con Calle 11 sur,Antonio Nariño,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0587346999999,4.74273120015574,1979,2025/02/06 00:00:00+00,4.7427312,-74.0587347,"Av Carrera 7 con Calle 160, sentido s?n",Usaquén,Inundación / espejo de agua,Espejo de agua (1)
-74.0814341999999,4.6051666001513,1980,2025/02/06 00:00:00+00,4.6051666,-74.0814342,Calle 13 con Carrera 16,Los Mártires,Falla semafórica,Intersección semafórica (1)
-74.0825602,4.60582670015127,1981,2025/02/06 00:00:00+00,4.6058267,-74.0825602,Calle 13 con Carrera 17,Los Mártires,Falla semafórica,Intersección semafórica (1)
-74.1360184,4.61078360015145,1982,2025/02/06 00:00:00+00,4.6107836,-74.1360184,Calle 34 sur con Carrera 68N,Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1027763,4.67621440015358,1983,2025/02/06 00:00:00+00,4.6762144,-74.1027763,Av Boyacá con Calle 64,Engativá,Choque simple,Bus / buseta (1) - Taxi (1)
-74.0524675,4.71721790015491,1984,2025/02/06 00:00:00+00,4.7172179,-74.0524675,Calle 131 con Autopista Norte,Suba,Autolesionado,Motociclista lesionado (1)
-74.0600989,4.7345500001555,1985,2025/02/06 00:00:00+00,4.73455,-74.0600989,Calle 151 con Carrera 56,Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.081644,4.5699271001501,1986,2025/02/06 00:00:00+00,4.5699271,-74.081644,Transversal 5 este con Calle 19 sur,San Cristóbal,Choque con lesionado,Bus SITP (1) - Taxi (1) - Conductor lesionado (1)
-74.1153548999999,4.60004000015109,1987,2025/02/06 00:00:00+00,4.60004,-74.1153549,Diagonal 16 sur con Carrera 38,Puente Aranda,Autolesionado,Ciclista lesionado (1)
-74.168827,4.63190980015217,1988,2025/02/06 00:00:00+00,4.6319098,-74.168827,Carrera 86D con Calle 42A sur,Kennedy,Choque simple,Taxi (1) - Bicitaxi (1)
-74.1165455,4.58545190015065,1989,2025/02/06 00:00:00+00,4.5854519,-74.1165455,Calle 32 sur con Carrera 26B,Rafael Uribe Uribe,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0793295999999,4.63483190015224,1990,2025/02/06 00:00:00+00,4.6348319,-74.0793296,"NQS con Calle 45, sentido n?s",Teusaquillo,Manifestación,Peatón (4)
-74.1737009999999,4.62375560015187,1991,2025/02/06 00:00:00+00,4.6237556,-74.173701,Calle 49 sur con Carrera 82,Kennedy,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (4)
-74.1060289,4.73824110015559,1992,2025/02/06 00:00:00+00,4.7382411,-74.1060289,Calle 132 con Carrera 123A,Suba,Autolesionado,Motociclista lesionado (1)
-74.0598163,4.7049838001545,1993,2025/02/06 00:00:00+00,4.7049838,-74.0598163,Calle 123A con Carrera 64,Suba,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.077927,4.68267000015378,1994,2025/02/06 00:00:00+00,4.68267,-74.077927,Carrera 65 con Av Calle 80,Barrios Unidos,Autolesionado,Ciclista lesionado (1)
-74.1185455999999,4.52009410014851,1995,2025/02/06 00:00:00+00,4.5200941,-74.1185456,Calle 71F sur con Carrera 14B,Usme,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.0478598999999,4.69594120015423,1996,2025/02/06 00:00:00+00,4.6959412,-74.0478599,Carrera 17 con Calle 113,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1703502999999,4.62949030015206,1997,2025/02/06 00:00:00+00,4.6294903,-74.1703503,Calle 42G con Carrera 86A,Kennedy,Atropello,Bus SITP (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.1597177,4.61216830015152,1998,2025/02/06 00:00:00+00,4.6121683,-74.1597177,Carrera 78 con Calle 42G sur,Kennedy,Autolesionado,Ciclista lesionado (1) - Acompañante lesionado (1)
-74.2018001,4.60033940015112,1999,2025/02/06 00:00:00+00,4.6003394,-74.2018001,Calle 3 sur con Carrera 24,Antonio Nariño,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.0457663999999,4.70467710015449,2000,2025/02/06 00:00:00+00,4.7046771,-74.0457664,Calle 127 con Carrera 17A,Usaquén,Autolesionado,Ciclista lesionado (1)
-74.1123785999999,4.74224680015571,2001,2025/02/06 00:00:00+00,4.7422468,-74.1123786,Transversal 127 con Calle 132C,Suba,Autolesionado,Motociclista lesionado (1)
-74.1388836,4.58449870015059,2002,2025/02/06 00:00:00+00,4.5844987,-74.1388836,Diagonal 52B sur con Carrera 34,Tunjuelito,Autolesionado,Ciclista lesionado (1)
-74.0430974,4.69643050015427,2003,2025/02/06 00:00:00+00,4.6964305,-74.0430974,"Av Pepe Sierra con Carrera 15, sentido occ?or",Usaquén,Choque simple,Automóvil particular (2)
-74.1008484,4.67071460015341,2004,2025/02/06 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con NQS, sentido or?occ",Barrios Unidos,Choque simple,Automóvil particular (3)
-74.0430974,4.69643050015427,2005,2025/02/06 00:00:00+00,4.6964305,-74.0430974,"Carrera 15 con Calle 116, sentido s?n",Usaquén,Choque simple,Automóvil particular (2)
-74.1123785999999,4.74224680015571,2006,2025/02/06 00:00:00+00,4.7422468,-74.1123786,Transversal 127 con Calle 132C,Suba,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.1544876999999,4.63341540015219,2007,2025/02/06 00:00:00+00,4.6334154,-74.1544877,Carrera 79C con Diagonal 2C,Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1439569,4.71376670015483,2008,2025/02/06 00:00:00+00,4.7137667,-74.1439569,Transversal 123 con Calle 133,Suba,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0223953,4.66622360015323,2009,2025/02/06 00:00:00+00,4.6662236,-74.0223953,Calle 95A con Carrera 8 este,Chapinero,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.1106344999999,4.57956940015041,2010,2025/02/06 00:00:00+00,4.5795694,-74.1106345,Carrera 19 con Calle 30,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Patineta (1) - Conductor lesionado (1)
-74.0948478999999,4.7343078001555,2011,2025/02/06 00:00:00+00,4.7343078,-74.0948479,Calle 132 con Carrera 100,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.0892564,4.62033060015177,2012,2025/02/06 00:00:00+00,4.6203306,-74.0892564,Carrera 32 con Calle 19A,Puente Aranda,Autolesionado,Motociclista lesionado (1)
-74.0881138,4.58471860015059,2013,2025/02/06 00:00:00+00,4.5847186,-74.0881138,Calle 5 con Carrera 29,Los Mártires,Choque simple,Taxi (1) - Bicicleta (1)
-74.0611832,4.66413950015318,2014,2025/02/06 00:00:00+00,4.6641395,-74.0611832,"Av Caracas con Calle 76, sentido s?n",Chapinero,Atropello,Taxi (1) - Peatón lesionado (1)
-74.0814953999999,4.70165310015441,2015,2025/02/06 00:00:00+00,4.7016531,-74.0814954,Av Boyacá con Calle 116,Suba,Choque simple,Taxi (1) - Bicicleta (1)
-74.1111551,4.69746190015429,2016,2025/02/06 00:00:00+00,4.6974619,-74.1111551,Calle 71A con Carrera 91A,Engativá,Autolesionado,Motociclista lesionado (1)
-74.1672402999999,4.63101880015212,2017,2025/02/06 00:00:00+00,4.6310188,-74.1672403,"Av Ciudad de Cali con Calle 42 sur, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1032802999999,4.48836960014748,2018,2025/02/06 00:00:00+00,4.4883696,-74.1032803,Calle 113 con Av Carrera 7,Usaquén,Atropello,Camioneta (1) - Peatón lesionado (1)
-74.1627316,4.61899630015173,2019,2025/02/06 00:00:00+00,4.6189963,-74.1627316,Carrera 79 con Calle 42C sur,Kennedy,Autolesionado,Motociclista lesionado (1)
-74.1655656,4.61852640015172,2020,2025/02/06 00:00:00+00,4.6185264,-74.1655656,Carrera 79B con Calle 65C sur,Bosa,Choque simple,Bus / buseta (1) - Ambulancia (1)
-74.0717045,4.6700495001534,2021,2025/02/06 00:00:00+00,4.6700495,-74.0717045,NQS con Calle 75,Barrios Unidos,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1099291,4.50191530014793,2022,2025/02/06 00:00:00+00,4.5019153,-74.1099291,Carrera 7 este con Calle 91 sur,Usme,Choque simple,Bus SITP (1) - Taxi (1)
