X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1033816999999,4.54643920000007,8537,Calle 48P sur con Carrera 1,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5464392,-74.1033817
-74.122372,4.62439700000004,8538,Calle 4B con Carrera 66,Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.624397,-74.122372
-74.0767675,4.66031060000006,8539,NQS con Calle 65,Barrios Unidos,Choque simple,Bus / buseta (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6603106,-74.0767675
-74.1099133,4.59639800000002,8540,Carrera 30 con Calle 17 sur,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.596398,-74.1099133
-74.1238941,4.60413770000002,8541,Av Primero de Mayo con Carrera 41,Puente Aranda,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6041377,-74.1238941
-74.1403237,4.55255960000005,8542,Carrera 17G con Calle 65A sur,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Carreta (1),Sin lesionados,2025/06/21 00:00:00+00,4.5525596,-74.1403237
-74.0889213999999,4.72600840000007,8543,Calle 130 con Carrera 91,Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.7260084,-74.0889214
-74.0731542999999,4.67115210000003,8544,Carrera 52 con Calle 75,Barrios Unidos,Choque simple,Automóvil particular (1) - Taxi (1),Sin lesionados,2025/06/21 00:00:00+00,4.6711521,-74.0731543
-74.1065513,4.59171560000004,8545,Carrera 27 con Calle 17 sur,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionadoAcompañante lesionado (1),,2025/06/21 00:00:00+00,4.5917156,-74.1065513
-74.1229357999999,4.74561430000006,8546,Carrera 151B con Calle 138,Suba,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7456143,-74.1229358
-74.0281563,4.73716190000005,8547,Calle 161 con Carrera 8B,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7371619,-74.0281563
-74.1808578,4.60908450000005,8548,"Av Agoberto Mejía con Av Bosa, sentido n→s",Bosa,Choque simple,Camión (2),Sin lesionados,2025/06/21 00:00:00+00,4.6090845,-74.1808578
-74.0960201,4.62256020000007,8549,Carrera 39 con Calle 17A,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6225602,-74.0960201
-74.1603846,4.60836980000005,8550,Carrera 74 con Calle 44B sur,Kennedy,Choque simple,Tractocamión (1) - Automóvil particular (1),Sin lesionados,2025/06/21 00:00:00+00,4.6083698,-74.1603846
-74.0431765,4.75143150000002,8551,Calle 171 con Carrera 20A,Usaquén,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7514315,-74.0431765
-74.1746527999999,4.61449330000005,8552,Av Primero de Mayo con Av Agoberto Mejía,Kennedy,Choque simple,Taxi (1) - Automóvil particular (1),Sin lesionados,2025/06/21 00:00:00+00,4.6144933,-74.1746528
-74.1262389,4.58790190000002,8553,Av Ciudad de Villavicencio con Av Gaitán Cortés,Ciudad Bolívar,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5879019,-74.1262389
-74.1234221,4.63565550000004,8554,Carrera 68D con Calle 11,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.6356555,-74.1234221
-74.1305462999999,4.64641260000008,8555,"Av Boyacá con Calle 15, sentido n→s",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6464126,-74.1305463
-74.0903876,4.63433500000002,8556,Av El Dorado (Calle 26) con NQS,Teusaquillo,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.634335,-74.0903876
-74.1618746,4.60232070000006,8557,Av Ciudad de Villavicencio con Autopista Sur,Ciudad Bolívar,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6023207,-74.1618746
-74.1670309,4.63977240000003,8558,Calle 38 sur con Av Guayacanes,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6397724,-74.1670309
-74.1014824,4.62294980000007,8559,"Calle 13 con NQS, sentido or→occ",Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6229498,-74.1014824
-74.0753419,4.66320440000004,8560,Calle 68 con Carrera 100,Engativá,Choque simple,Bus SITP (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6632044,-74.0753419
-74.0914506,4.50244350000003,8561,Calle 85 con Carrera 13,Chapinero,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.5024435,-74.0914506
-74.1762065999999,4.59477560000005,8562,Diagonal 57Z sur con Carrera 75D,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5947756,-74.1762066
-74.1997805999999,4.62380090000005,8563,Carrera 88G con Calle 72 sur,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6238009,-74.1997806
-74.0550481,4.70192800000007,8564,"Autopista Norte con Calle 120, sentido n→s",Suba,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.701928,-74.0550481
-74.0696465999999,4.59350020000005,8565,Av Circunvalar con Calle 10,La Candelaria,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5935002,-74.0696466
-74.0873829,4.56974010000005,8566,Av Primero de Mayo con Carrera 1,San Cristóbal,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5697401,-74.0873829
-74.0822409,4.58441770000007,8567,Carrera 6 este con Calle 1A,Santa Fe,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/21 00:00:00+00,4.5844177,-74.0822409
-74.0207369,4.67022000000003,8568,Carrera 6 este con Calle 100,Chapinero,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.67022,-74.0207369
-74.095849,4.67769940000005,8569,Av Rojas con Calle 66,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6776994,-74.095849
-74.0584082,4.71990560000006,8570,Calle 134 con Carrera 53,Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.7199056,-74.0584082
-74.0900551,4.58214110000006,8571,Carrera 10 con Calle 69A sur,Bosa,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5821411,-74.0900551
-74.1378,4.63044000000002,8572,"Av Américas con Av Boyacá, sentido occ→or",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.63044,-74.1378
-74.109178,4.62910180000006,8573,"Av Centenario (Calle 13) con Av Boyacá, sentido or→occ",Kennedy,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6291018,-74.109178
-74.1559611,4.61660210000002,8574,Av Primero de Mayo con Calle 41 sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6166021,-74.1559611
-74.1008484,4.67071460000005,8575,"Av José Celestino Mutis con Carrera 103, sentido or→occ",Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6707146,-74.1008484
-74.1670079,4.59954190000008,8576,Carrera 72D con Calle 57B sur,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.5995419,-74.1670079
-74.0805232,4.58908620000005,8577,"Carrera 7 con Calle 2, sentido s→n",Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5890862,-74.0805232
-74.0976661999999,4.71447330000007,8578,Calle 90B con Carrera 93,Engativá,Atropello,Bicicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7144733,-74.0976662
-74.109178,4.62910180000006,8579,Av Centenario (Calle 13) con Carrera 67F,Puente Aranda,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.6291018,-74.109178
-74.0907495,4.72119450000002,8580,Calle 128A con Carrera 91B,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7211945,-74.0907495
-74.1614365,4.60819760000004,8581,Av Ciudad de Villavicencio con Calle 45 sur,Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6081976,-74.1614365
-74.1384824,4.67576980000007,8582,"Av Centenario (Calle 13) con Carrera 97, sentido occ→or",Kennedy,Choque simple,,Sin lesionados,2025/06/21 00:00:00+00,4.6757698,-74.1384824
-74.1974029,4.60533780000003,8583,Transversal 79D con Calle 72A sur,Bosa,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6053378,-74.1974029
-74.0878997,4.75419700000003,8584,Carrera 103B con Calle 154A,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.754197,-74.0878997
-74.1591834,4.58414700000003,8585,Av Ciudad de Villavicencio con Transversal 70,Ciudad Bolívar,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1) - Poste (1),Con lesionados,2025/06/21 00:00:00+00,4.584147,-74.1591834
-74.1365374,4.64354190000006,8586,Carrera 73A con Calle 11A,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.6435419,-74.1365374
-74.1476919,4.54132200000004,8587,Carrera 18I con Calle 64A sur,Ciudad Bolívar,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.541322,-74.1476919
-74.1233422999999,4.72009460000004,8588,Carrera 114 con Calle 78B,Engativá,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.7200946,-74.1233423
-74.0792823,4.63918680000006,8589,"NQS con Calle 3, sentido n→s",Puente Aranda,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6391868,-74.0792823
-74.0720919999999,4.71098860000006,8590,Carrera 24 con Calle 57,Teusaquillo,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.7109886,-74.072092
-74.0318743,4.73656230000006,8591,Carrera 9 con Calle 159B,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7365623,-74.0318743
-74.0929017999999,4.71710150000007,8592,Calle 127 con Carrera 91,Suba,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.7171015,-74.0929018
-74.0691568999999,4.63273470000007,8593,Calle 45 con Carrera 15A,Teusaquillo,Choque simple,Automóvil particular (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6327347,-74.0691569
-74.0720919999999,4.71098860000006,8594,Autopista Sur con Av Carrera 68,Kennedy,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7109886,-74.072092
-74.1146310999999,4.60535400000003,8595,Calle 8 sur con Carrera 39,Puente Aranda,Choque simple,Camioneta (1) - Automóvil particular (1),Sin lesionados,2025/06/21 00:00:00+00,4.605354,-74.1146311
-74.1422949999999,4.58040960000005,8596,"Av Boyacá con Carrera 51, sentido s→n",Tunjuelito,Choque simple,Bus SITP (1) - Taxi (1),Sin lesionados,2025/06/21 00:00:00+00,4.5804096,-74.142295
-74.144781,4.55209130000003,8597,Transversal 18C con Calle 67 sur,Ciudad Bolívar,Choque con objeto fijo,Automóvil particular (1) - Vivienda (1),Sin lesionados,2025/06/21 00:00:00+00,4.5520913,-74.144781
-74.0923708,4.54576390000005,8598,Diagonal 44 sur con Carrera 75,Kennedy,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.5457639,-74.0923708
-74.1211053,4.72134790000007,8599,Av Calle 80 con Carrera 114,Engativá,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7213479,-74.1211053
-74.0238649999999,4.76898240000003,8600,Calle 193 con Carrera 4,Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1),Sin lesionados,2025/06/21 00:00:00+00,4.7689824,-74.023865
-74.0644808,4.70888880000007,8601,Carrera 55 con Calle 127,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7088888,-74.0644808
-74.1358238999999,4.68312750000007,8602,Av La Esperanza con Carrera 103,Fontibón,Choque con lesionado,Automóvil particular (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6831275,-74.1358239
-74.1808578,4.60908450000005,8603,Av Bosa con Av Agoberto Mejía,Bosa,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6090845,-74.1808578
-74.1698668,4.63376320000003,8604,Calle 42A sur con Carrera 87D,Kennedy,Choque simple,Taxi (1) - Motocicleta (1),Sin lesionados,2025/06/21 00:00:00+00,4.6337632,-74.1698668
-74.0903876,4.63433500000002,8605,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido n→s",Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.634335,-74.0903876
-74.1280742,4.66443190000007,8606,Carrera 82 con Calle 22A,Fontibón,Atropello,Bus SITP (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6644319,-74.1280742
-74.1588795,4.58308460000006,8607,Av Ciudad de Villavicencio con Transversal 69 sur,Ciudad Bolívar,Atropello,Automóvil particular (1) - Peatón lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.5830846,-74.1588795
-74.0663969,4.75855580000007,8608,"Av Boyacá con Carrera 169D, sentido s→n",Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7585558,-74.0663969
-74.1351657,4.66027400000007,8609,"Av Ciudad de Cali con Av Chile (Calle 72), sentido n→s",Engativá,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.660274,-74.1351657
-74.1377707999999,4.59329270000006,8610,Diagonal 46A sur con Carrera 52,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5932927,-74.1377708
-74.0644808,4.70888880000007,8611,Carrera 55 con Calle 127,Suba,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7088888,-74.0644808
-74.1138999,4.59122330000002,8612,Carrera 29B con Calle 29 sur,Antonio Nariño,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.5912233,-74.1138999
-74.1446771,4.59538640000005,8613,"Av Boyacá con Calle 45A sur, sentido s→n",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5953864,-74.1446771
-74.1808578,4.60908450000005,8614,Av Agoberto Mejía con Av Bosa,Bosa,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.6090845,-74.1808578
-74.1454892,4.59674500000006,8615,Av Boyacá con Calle 44D sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motocicleta (2) - Motociclista lesionado (1),,2025/06/21 00:00:00+00,4.596745,-74.1454892
-74.0962254,4.74674170000003,8616,"Av Ciudad de Cali con Av Suba, sentido s→n",Suba,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.7467417,-74.0962254
-74.105961,4.59210170000006,8617,Carrera 27 con Calle 16 sur,Antonio Nariño,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5921017,-74.105961
-74.1146854,4.50371110000003,8618,Calle 93 sur con Carrera 9B,Usme,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5037111,-74.1146854
-74.0492338,4.68833860000007,8619,"Calle 103 con Carrera 17, sentido occ→or",Usaquén,Choque con lesionado,Taxi (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6883386,-74.0492338
-74.1832424999999,4.59708380000006,8620,Carrera 77H con Calle 65C sur,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5970838,-74.1832425
-74.076352,4.59032600000006,8621,Calle 6A bis con Carrera 4,La Candelaria,"Caída de objetos en vía (árbol, cables, otros)",Cables (1),Sin lesionados,2025/06/21 00:00:00+00,4.590326,-74.076352
-74.1697774,4.63805690000004,8622,Av Guayacanes con Calle 40B sur,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6380569,-74.1697774
-74.0720919999999,4.71098860000006,8623,Autopista Sur con Carrera 66,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7109886,-74.072092
-74.0476029,4.67427350000003,8624,Carrera 11 con Calle 93,Chapinero,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.6742735,-74.0476029
-74.1262389,4.58790190000002,8625,"Calle 58D sur con Av Gaitán Cortés, sentido or→occ",Ciudad Bolívar,Choque con lesionado,Motociclista lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.5879019,-74.1262389
-74.0941938,4.58519960000007,8626,Calle 11 sur con Carrera 13,Antonio Nariño,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5851996,-74.0941938
-74.0867067999999,4.54726470000003,8627,Calle 41A sur con Carrera 11 este,San Cristóbal,Atropello,Automóvil particular (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5472647,-74.0867068
-74.0420111999999,4.67420090000007,8628,"Av Carrera 7 con Calle 94, sentido n→s",Chapinero,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6742009,-74.0420112
-74.0303817,4.69789730000002,8629,"Av Carrera 7 con Calle 123, sentido n→s",Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6978973,-74.0303817
-74.0967305,4.61875340000006,8630,"Calle 13 con Carrera 36, sentido occ→or",Puente Aranda,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6187534,-74.0967305
-74.0720919999999,4.71098860000006,8631,"Autopista Sur con Carrera 62, sentido or→occ",Tunjuelito,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7109886,-74.072092
-74.1508987,4.59654490000003,8632,"Carrera 62B con Calle 57D sur, sentido s→n",Kennedy,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5965449,-74.1508987
-74.1389138,4.56096700000006,8633,"Av Boyacá con Calle 60G sur, sentido n→s",Ciudad Bolívar,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.560967,-74.1389138
-74.1233582999999,4.72240890000006,8634,Calle 79 con Carrera 116,Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7224089,-74.1233583
-74.1754066999999,4.59657400000003,8635,Carrera 75 con Autopista Sur,Ciudad Bolívar,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/21 00:00:00+00,4.596574,-74.1754067
-74.0521711,4.66672430000006,8636,Calle 84A con Carrera 11,Chapinero,Choque simple,Ambulancia (1) - Taxi (1),Sin lesionados,2025/06/21 00:00:00+00,4.6667243,-74.0521711
-74.1181372999999,4.62879130000005,8637,"Av Américas con Carrera 69C, sentido or→occ",Kennedy,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6287913,-74.1181373
-74.1157186,4.50498050000004,8638,Calle 92B sur con Carrera 12,Usme,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Andén (1),Con lesionados,2025/06/21 00:00:00+00,4.5049805,-74.1157186
-74.0720919999999,4.71098860000006,8639,Calle 10 con Carrera 65A,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.7109886,-74.072092
-74.1351657,4.66027400000007,8640,Av Ciudad de Cali con Calle 12,Kennedy,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Andén (1),Con lesionados,2025/06/21 00:00:00+00,4.660274,-74.1351657
-74.1168754999999,4.63193420000005,8641,Carrera 65 con Calle 11,Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6319342,-74.1168755
-74.1754329,4.63317390000003,8642,Calle 45A sur con Carrera 88C,Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6331739,-74.1754329
-74.1651692,4.59961900000008,8643,Carrera 72A con Calle 57B sur,Bosa,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (3) - Acompañante lesionado (2),Con lesionados,2025/06/21 00:00:00+00,4.599619,-74.1651692
-74.1294263,4.58256950000003,8644,Calle 47 sur con Carrera 27,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5825695,-74.1294263
-74.1008484,4.67071460000005,8645,"Av José Celestino Mutis con Carrera 59A, sentido or→occ",Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.6707146,-74.1008484
-74.1154911,4.50594150000006,8646,Calle 92 sur con Carrera 14A este,Usme,Volcamiento con lesionado,Taxi (1) - Conductor lesionado (1) - Pasajero lesionado (1),Con lesionados,2025/06/21 00:00:00+00,4.5059415,-74.1154911
-74.0796359,4.58854940000003,8647,Carrera 6 con Calle 2,Santa Fe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.5885494,-74.0796359
-74.1050963,4.58445860000006,8648,"Av Primero de Mayo con Carrera 24, sentido or→occ",Rafael Uribe Uribe,Choque simple,Ambulancia (1) - Automóvil particular (1),Sin lesionados,2025/06/22 00:00:00+00,4.5844586,-74.1050963
-74.1702875,4.61780510000006,8649,Av Agoberto Mejía con Calle 49A sur,Kennedy,Choque simple,Camión (1) - Automóvil particular (1),Sin lesionados,2025/06/22 00:00:00+00,4.6178051,-74.1702875
-74.0720919999999,4.71098860000006,8650,Carrera 1 con Calle 20,Santa Fe,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.7109886,-74.072092
-74.1618746,4.60232070000006,8651,Av Ciudad de Villavicencio con Calle 30 sur,Ciudad Bolívar,Choque simple,Taxi (2),Sin lesionados,2025/06/22 00:00:00+00,4.6023207,-74.1618746
-74.0903876,4.63433500000002,8652,"NQS con Av El Dorado (Calle 26), sentido n→s",Teusaquillo,Choque con objeto fijo,Automóvil particular (1) - Árbol (1),Sin lesionados,2025/06/22 00:00:00+00,4.634335,-74.0903876
-74.1209777999999,4.54396450000007,8653,Av Caracas con Calle 56 sur,Usme,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.5439645,-74.1209778
-74.1636207999999,4.69007060000007,8654,Carrera 128 con Av Centenario (Calle 13),Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6900706,-74.1636208
-74.1395934,4.57304090000002,8655,Av Boyacá con Carrera 24,Tunjuelito,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.5730409,-74.1395934
-74.0860329,4.67760950000007,8656,Av Boyacá con Av Chile (Calle 72),Engativá,Choque simple,Automóvil particular (2),Sin lesionados,2025/06/22 00:00:00+00,4.6776095,-74.0860329
-74.1001764,4.68035670000006,8657,"Av Boyacá con Carrera 15, sentido n→s",Kennedy,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6803567,-74.1001764
-74.1081923,4.69158980000003,8658,Av Ciudad de Cali con Calle 69 sur,Bosa,Choque simple,Taxi (2),Sin lesionados,2025/06/22 00:00:00+00,4.6915898,-74.1081923
-74.0338879,4.76417970000006,8659,Carrera 12A con Calle 187,Usaquén,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (2),Con lesionados,2025/06/22 00:00:00+00,4.7641797,-74.0338879
-74.1103098999999,4.62221580000005,8660,"Calle 15 con Carrera 50, sentido or→occ",Puente Aranda,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Separador (1) - Acompañante lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6222158,-74.1103099
-74.0763247,4.60881630000006,8661,Av Caracas con Calle 19,Santa Fe,Choque con lesionado,Automóvil particular (1) - Taxi (1),Con lesionados,2025/06/22 00:00:00+00,4.6088163,-74.0763247
-74.1079395,4.74522370000005,8662,Calle 139 con Carrera 126C,Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.7452237,-74.1079395
-74.0792823,4.63918680000006,8663,"NQS con Calle 53, sentido n→s",Teusaquillo,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6391868,-74.0792823
-74.0682194,4.63563840000006,8664,Carrera 15 con Calle 48,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6356384,-74.0682194
-74.0374507,4.76026980000006,8665,Calle 183 con Carrera 16,Usaquén,Autolesionado,Motociclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.7602698,-74.0374507
-74.1233017,4.61798450000003,8666,Diagonal 2 con Carrera 58,Puente Aranda,Autolesionado,Ciclista lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.6179845,-74.1233017
-74.1796674,4.58298740000004,8667,Carrera 77A con Calle 65 sur,Ciudad Bolívar,Atropello,Taxi (1) - Peatón lesionado (1),Con lesionados,2025/06/22 00:00:00+00,4.5829874,-74.1796674
