X,Y,OBJECTID,FECHA_INCIDENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.1351657,4.66027400015309,3887,2025/04/10 00:00:00+00,4.660274,-74.1351657,Av Américas con Av Ciudad de Cali,Kennedy,Choque simple,Bus SITP (1) - Camión (1)
-74.0958029,4.65024020015274,3888,2025/04/10 00:00:00+00,4.6502402,-74.0958029,Carrera 60 con Calle 44,Teusaquillo,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.071948,4.71090040015473,3889,2025/04/10 00:00:00+00,4.7109004,-74.071948,Av Suba con Calle 127,Suba,Choque simple,Automóvil particular (2)
-74.0706701,4.7040882001545,3890,2025/04/10 00:00:00+00,4.7040882,-74.0706701,"Av Suba con Carrera 88, sentido occ?or",Suba,Choque con lesionado,Bus articulado / biarticulado (1) - Motociclista lesionado (1) - Pasajero lesionado (8)
-74.1126963999999,4.6561232001529,3891,2025/04/10 00:00:00+00,4.6561232,-74.1126964,"Av Carrera 68 con Av La Esperanza, sentido n?s",Fontibón,Choque simple,
-74.0651036,4.71687240015492,3892,2025/04/10 00:00:00+00,4.7168724,-74.0651036,Calle 129 con Carrera 56,Suba,Choque simple,Camioneta (1) - Bicicleta (1)
-74.1760796,4.61334640015156,3893,2025/04/10 00:00:00+00,4.6133464,-74.1760796,Av Agoberto Mejía con Calle 57A sur,Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1378,4.63044000015207,3894,2025/04/10 00:00:00+00,4.63044,-74.1378,"Av Américas con Av Boyacá, sentido or?occ",Kennedy,Choque simple,
-74.1181372999999,4.62879130015204,3895,2025/04/10 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 78, sentido occ?or",Kennedy,Choque simple,
-74.1661223999999,4.57886970015041,3896,2025/04/10 00:00:00+00,4.5788697,-74.1661224,"Calle 70 sur con Transversal 60, sentido or?occ",Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0676941,4.73175690015539,3897,2025/04/10 00:00:00+00,4.7317569,-74.0676941,"Av Boyacá con Calle 145, sentido s?n",Suba,Choque simple,Automóvil particular (2)
-74.0826067,4.73477060015548,3898,2025/04/10 00:00:00+00,4.7347706,-74.0826067,"Carrera 84 con Calle 137, sentido n?s",Suba,Autolesionado,Motociclista lesionado (1)
-74.1001764,4.68035670015373,3899,2025/04/10 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Av Guayacanes, sentido s?n",Kennedy,Choque simple,
-74.1661342,4.61178700015149,3900,2025/04/10 00:00:00+00,4.611787,-74.1661342,Carrera 78B con Calle 30A sur,Kennedy,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0320259,4.73125570015541,3901,2025/04/10 00:00:00+00,4.7312557,-74.0320259,"Calle 153 con Carrera 9, sentido occ?or",Usaquén,Choque simple,Automóvil particular (2)
-74.1452874,4.54409120014926,3902,2025/04/10 00:00:00+00,4.5440912,-74.1452874,Carrera 18D con Calle 73A sur,Ciudad Bolívar,Autolesionado,Motociclista lesionado (1)
-74.0860329,4.67760950015366,3903,2025/04/10 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 77A,Engativá,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1391981,4.54906880014944,3904,2025/04/10 00:00:00+00,4.5490688,-74.1391981,"Diagonal 69C sur con Carrera 17D, sentido or?occ",Ciudad Bolívar,Choque simple,Camión (1) - Automóvil particular (1)
-74.0792823,4.63918680015239,3905,2025/04/10 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 40, sentido n?s",Teusaquillo,Choque simple,Camión (1) - Taxi (1)
-74.1305498999999,4.66565750015326,3906,2025/04/10 00:00:00+00,4.6656575,-74.1305499,"Calle 22 con Av Ciudad de Cali, sentido occ?or",Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.0829558999999,4.67330010015351,3907,2025/04/10 00:00:00+00,4.6733001,-74.0829559,"Calle 68 con Carrera 63, sentido occ?or",Barrios Unidos,Choque simple,Automóvil particular (2)
-74.0860329,4.67760950015366,3908,2025/04/10 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 104A,Engativá,Choque simple,Vehículo escolar (1) - Automóvil particular (1)
-74.0465293999999,4.6772516001536,3909,2025/04/10 00:00:00+00,4.6772516,-74.0465294,"Calle 94 con Carrera 17, sentido occ?or",Chapinero,Choque con lesionado,Camioneta (1) - Motociclista lesionado (1)
-74.1103098999999,4.62221580015183,3910,2025/04/10 00:00:00+00,4.6222158,-74.1103099,"Av Américas con Carrera 50, sentido or?occ",Puente Aranda,Choque simple,
-74.0792823,4.63918680015239,3911,2025/04/10 00:00:00+00,4.6391868,-74.0792823,NQS con Calle 40,Teusaquillo,Choque simple,Camión (1) - Taxi (1)
-74.0767627,4.66033140015309,3912,2025/04/10 00:00:00+00,4.6603314,-74.0767627,"Autopista Sur con Calle 29B sur, sentido n?s",Antonio Nariño,Varado,
-74.1305498999999,4.66565750015326,3913,2025/04/10 00:00:00+00,4.6656575,-74.1305499,Calle 22 con Av Ciudad de Cali,Fontibón,Choque simple,Camión (1) - Automóvil particular (1)
-74.1746527999999,4.61449330015157,3914,2025/04/10 00:00:00+00,4.6144933,-74.1746528,"Av Primero de Mayo con Av Agoberto Mejía, sentido occ?or",Kennedy,Varado,Tractocamión (1)
-74.1001764,4.68035670015373,3915,2025/04/10 00:00:00+00,4.6803567,-74.1001764,Av Boyacá con Av Guayacanes,Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0391475,4.79728990015754,3916,2025/04/10 00:00:00+00,4.7972899,-74.0391475,"Autopista Norte con Calle 222, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.0706701,4.7040882001545,3917,2025/04/10 00:00:00+00,4.7040882,-74.0706701,Av Suba con Carrera 110,Suba,Choque simple,Camión (1) - Camioneta (1)
-74.1497045,4.68774390015395,3918,2025/04/10 00:00:00+00,4.6877439,-74.1497045,Carrera 127 con Calle 22G,Fontibón,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1844356,4.6372262001523,3919,2025/04/10 00:00:00+00,4.6372262,-74.1844356,Calle 20 con Carrera 94,Fontibón,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1103098999999,4.62221580015183,3920,2025/04/10 00:00:00+00,4.6222158,-74.1103099,"Diagonal 40 sur con Carrera 50, sentido or?occ",Antonio Nariño,Choque simple,
-74.1615088,4.64438410015253,3921,2025/04/10 00:00:00+00,4.6443841,-74.1615088,"Calle 39B sur con Av Guayacanes, sentido occ?or",Kennedy,Choque simple,
-74.1107772,4.5777504001504,3922,2025/04/10 00:00:00+00,4.5777504,-74.1107772,"Av Caracas con Calle 31 sur, sentido n?s",Rafael Uribe Uribe,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.2014659,4.63619640015231,3923,2025/04/10 00:00:00+00,4.6361964,-74.2014659,Carrera 100 con Calle 69 sur,Bosa,Autolesionado,Ciclista lesionado (1)
-74.091607,4.57392900015023,3924,2025/04/10 00:00:00+00,4.573929,-74.091607,Av Calle 19 con Av Carrera 7,Santa Fe,Atropello,Bus articulado / biarticulado (4) - Peatón lesionado (1)
-74.1689777,4.61868110015172,3925,2025/04/10 00:00:00+00,4.6186811,-74.1689777,Av Agoberto Mejía con Calle 47B sur,Kennedy,Choque con lesionado,Bus SITP (2) - Pasajero lesionado (2)
-74.1111935,4.70019290015437,3926,2025/04/10 00:00:00+00,4.7001929,-74.1111935,Calle 72A con Carrera 93,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1238726999999,4.64760160015264,3927,2025/04/10 00:00:00+00,4.6476016,-74.1238727,Calle 17A con Carrera 69F,Fontibón,Choque simple,Motocicleta (2)
-74.0987861999999,4.7540347001561,3928,2025/04/10 00:00:00+00,4.7540347,-74.0987862,"Calle 151C con Carrera 111, sentido or?occ",Suba,Autolesionado,Motociclista lesionado (1)
-74.0828253,4.64424770015254,3929,2025/04/10 00:00:00+00,4.6442477,-74.0828253,"NQS con Calle 53, sentido n?s",Teusaquillo,Choque simple,Automóvil particular (2)
-74.0327516,4.71272650015475,3930,2025/04/10 00:00:00+00,4.7127265,-74.0327516,Carrera 9 con Calle 134,Usaquén,Choque simple,Automóvil particular (2)
-74.0720919999999,4.71098860015473,3931,2025/04/10 00:00:00+00,4.7109886,-74.072092,"Carrera 5A con Calle 31A sur, sentido n?s",San Cristóbal,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1008484,4.67071460015341,3932,2025/04/10 00:00:00+00,4.6707146,-74.1008484,Carrera 60 con Av José Celestino Mutis,Teusaquillo,Manifestación,Taxi (10)
-74.102748,4.64516530015256,3933,2025/04/10 00:00:00+00,4.6451653,-74.102748,"Av La Esperanza con Carrera 60, sentido or?occ",Teusaquillo,Manifestación,Taxi (10)
-74.1608566,4.61955910015175,3934,2025/04/10 00:00:00+00,4.6195591,-74.1608566,"Carrera 78P con Calle 42 sur, sentido n?s",Kennedy,Choque con lesionado,Automóvil particular (2) - Motociclista lesionado (1)
-74.0911652999999,4.69626810015425,3935,2025/04/10 00:00:00+00,4.6962681,-74.0911653,"Calle 80 con Carrera 73A, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1158273,4.66135580015307,3936,2025/04/10 00:00:00+00,4.6613558,-74.1158273,"Av El Dorado (Calle 26) con Av Boyacá, sentido occ?or",Engativá,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1126963999999,4.6561232001529,3937,2025/04/10 00:00:00+00,4.6561232,-74.1126964,"Av Carrera 68 con Av La Esperanza, sentido n?s",Fontibón,Choque simple,
-74.0860329,4.67760950015366,3938,2025/04/10 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 105A,Engativá,Choque simple,Automóvil particular (2)
-74.0331467999999,4.69368390015416,3939,2025/04/10 00:00:00+00,4.6936839,-74.0331468,Av Pepe Sierra con Av Carrera 7,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0685614,4.72967160015535,3940,2025/04/10 00:00:00+00,4.7296716,-74.0685614,"Av Boyacá con Calle 138, sentido s?n",Suba,Choque simple,Automóvil particular (2)
-74.1001764,4.68035670015373,3941,2025/04/10 00:00:00+00,4.6803567,-74.1001764,Av Boyacá con Diagonal 51A sur,Tunjuelito,Choque con lesionado,
-74.0943635,4.61986930015177,3942,2025/04/10 00:00:00+00,4.6198693,-74.0943635,Av Primero de Mayo con Carrera 35,Puente Aranda,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0713752999999,4.60951480015143,3943,2025/04/10 00:00:00+00,4.6095148,-74.0713753,Carrera 9 con Calle 23,Santa Fe,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.0969899999999,4.6862978001539,3944,2025/04/10 00:00:00+00,4.6862978,-74.09699,Calle 71 con Carrera 72A,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1645106999999,4.63655270015229,3945,2025/04/10 00:00:00+00,4.6365527,-74.1645107,Calle 38 sur con Carrera 87A,Kennedy,Atropello,Bus SITP (1) - Peatón lesionado (1)
-74.0792499999999,4.6031900001512,3946,2025/04/10 00:00:00+00,4.60319,-74.07925,Av Jiménez (Calle 13) con Av Caracas,Santa Fe,Vehículo mal estacionado,Automóvil particular (10)
-74.0737657999999,4.66696100015331,3947,2025/04/10 00:00:00+00,4.666961,-74.0737658,"Autopista Sur con Carrera 71C, sentido or?occ",Ciudad Bolívar,Choque simple,Tractocamión (1) - Automóvil particular (1)
-74.1893802,4.61694120015165,3948,2025/04/10 00:00:00+00,4.6169412,-74.1893802,"Av Ciudad de Cali con Calle 64, sentido n?s",Engativá,Choque objeto fijo con lesionado,Motocicleta (1) - Tractocamión (1)
-74.0444582,4.76336510015641,3949,2025/04/10 00:00:00+00,4.7633651,-74.0444582,Av Carrera 7 con Calle 187,Usaquén,Choque simple,
-74.0860329,4.67760950015366,3950,2025/04/10 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 61,Barrios Unidos,Autolesionado,Motociclista lesionado (1)
-74.1607284999999,4.63394790015222,3951,2025/04/10 00:00:00+00,4.6339479,-74.1607285,Diagonal 38 sur con Carrera 82,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1008484,4.67071460015341,3952,2025/04/10 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 96,Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.0720919999999,4.71098860015473,3953,2025/04/10 00:00:00+00,4.7109886,-74.072092,Calle 1 sur con Carrera 53,Puente Aranda,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.0951393999999,4.55069440014951,3954,2025/04/10 00:00:00+00,4.5506944,-74.0951394,Calle 41 sur con Carrera 3 este,San Cristóbal,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1008484,4.67071460015341,3955,2025/04/10 00:00:00+00,4.6707146,-74.1008484,Av José Celestino Mutis con Carrera 93,Engativá,Inundación / espejo de agua,Espejo de agua (1)
-74.1187389,4.6648643001532,3956,2025/04/10 00:00:00+00,4.6648643,-74.1187389,"Carrera 74 con Av La Esperanza, sentido s?n",Barrios Unidos,Choque con lesionado,Motociclista lesionado (2) - Acompañante lesionado (1)
-74.0903876,4.63433500015219,3957,2025/04/10 00:00:00+00,4.634335,-74.0903876,Av Ciudad de Cali con Av El Dorado (Calle 26),Engativá,Atropello,Volqueta (1) - Peatón lesionado (1)
-74.065503,4.63773200015232,3958,2025/04/10 00:00:00+00,4.637732,-74.065503,Calle 13 sur con Carrera 18A este,San Cristóbal,Choque con lesionado,Camión (1) - Bus SITP (1) - Pasajero lesionado (1)
-74.1966257999999,4.60484500015129,3959,2025/04/10 00:00:00+00,4.604845,-74.1966258,Calle 71F sur con Carrera 79,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1608566,4.61955910015175,3960,2025/04/10 00:00:00+00,4.6195591,-74.1608566,Calle 42 sur con Carrera 78P,Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0591944,4.7098391001547,3961,2025/04/10 00:00:00+00,4.7098391,-74.0591944,Carrera 51A con Calle 127A,Suba,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1004298999999,4.65714560015295,3962,2025/04/10 00:00:00+00,4.6571456,-74.1004299,Av Carrera 68 con Calle 53,Teusaquillo,Falla semafórica,Intersección semafórica (1)
-74.1966257999999,4.60484500015129,3963,2025/04/10 00:00:00+00,4.604845,-74.1966258,Calle 71F sur con Carrera 79,Bosa,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.036281,4.7566556001562,3964,2025/04/10 00:00:00+00,4.7566556,-74.036281,"Autopista Norte con Calle 180, sentido n?s",Suba,Varado,Camión (1)
-74.109178,4.62910180015207,3965,2025/04/10 00:00:00+00,4.6291018,-74.109178,Av Centenario (Calle 13) con Carrera 90,Fontibón,Inundación / espejo de agua,Espejo de agua (1)
-74.109178,4.62910180015207,3966,2025/04/10 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Av Boyacá, sentido or?occ",Fontibón,Choque simple,Vehículo escolar (1) - Tractocamión (1)
-74.1636207999999,4.69007060015406,3967,2025/04/10 00:00:00+00,4.6900706,-74.1636208,Av Centenario (Calle 13) con Carrera 128,Fontibón,Choque con lesionado,Camioneta (1) - Bicitaxi (1) - Conductor lesionado (1)
-74.0488314999999,4.70559830015457,3968,2025/04/10 00:00:00+00,4.7055983,-74.0488315,Calle 127 con Carrera 19,Usaquén,Choque con lesionado,Camión (1) - Ciclista lesionado (1)
-74.0720919999999,4.71098860015473,3969,2025/04/10 00:00:00+00,4.7109886,-74.072092,"Calle 96 con Av Ciudad de Cali, sentido or?occ",Engativá,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1636207999999,4.69007060015406,3970,2025/04/10 00:00:00+00,4.6900706,-74.1636208,Av Centenario (Calle 13) con Carrera 128,Fontibón,Inundación / espejo de agua,Espejo de agua (1)
-74.070887,4.63304500015217,3971,2025/04/10 00:00:00+00,4.633045,-74.070887,Calle 45 con Carrera 17,Teusaquillo,Caida de ocupante,Bus SITP (1) - Pasajero lesionado (1)
-74.1395153999999,4.66318740015314,3972,2025/04/10 00:00:00+00,4.6631874,-74.1395154,"Av Centenario (Calle 13) con Carrera 123, sentido occ?or",Fontibón,Choque con lesionado,Bus / buseta (1) - Motociclista lesionado (1)
-74.1086218999999,4.66931940015338,3973,2025/04/10 00:00:00+00,4.6693194,-74.1086219,"Av Boyacá con Calle 51, sentido n?s",Engativá,Choque simple,Automóvil particular (2)
-74.0552863,4.69632500015425,3974,2025/04/10 00:00:00+00,4.696325,-74.0552863,"Autopista Norte con Calle 109, sentido s?n",Usaquén,Choque simple,Automóvil particular (2)
-74.0903876,4.63433500015219,3975,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido n?s",Fontibón,Atropello,Motociclista lesionado (1) - Peatón lesionado (1)
-74.0792823,4.63918680015239,3976,2025/04/10 00:00:00+00,4.6391868,-74.0792823,"Av Calle 19 con NQS, sentido or?occ",Puente Aranda,Choque simple,
-74.1181372999999,4.62879130015204,3977,2025/04/10 00:00:00+00,4.6287913,-74.1181373,"Av Américas con Carrera 43, sentido occ?or",Puente Aranda,Choque simple,
-74.0440730999999,4.68738650015396,3978,2025/04/10 00:00:00+00,4.6873865,-74.0440731,"Carrera 9 con Calle 104, sentido s?n",Usaquén,Choque simple,
-74.1940602,4.62340050015188,3979,2025/04/10 00:00:00+00,4.6234005,-74.1940602,Calle 67 sur con Carrera 87M,Bosa,Choque con lesionado,Taxi (1) - Motocicleta (1) - Acompañante lesionado (1)
-74.0247730999999,4.73627050015553,3980,2025/04/10 00:00:00+00,4.7362705,-74.0247731,"Carrera 7B con Calle 161, sentido n?s",Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1613955,4.69324940015416,3981,2025/04/10 00:00:00+00,4.6932494,-74.1613955,"Av Centenario (Calle 13) con Carrera 129, sentido or?occ",Fontibón,Choque con lesionado,Camión (1) - Bicitaxi (1) - Acompañante lesionado (3)
-74.0491008,4.68225030015375,3982,2025/04/10 00:00:00+00,4.6822503,-74.0491008,Carrera 15 con Calle 100,Usaquén,Caida de ocupante,Pasajero lesionado (1)
-74.131411,4.68470290015386,3983,2025/04/10 00:00:00+00,4.6847029,-74.131411,"Carrera 100 con Calle 25C, sentido s?n",Fontibón,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1980819999999,4.62223900015181,3984,2025/04/10 00:00:00+00,4.622239,-74.198082,"Carrera 87N con Calle 67N sur, sentido n?s",Bosa,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1029498999999,4.65219300015282,3985,2025/04/10 00:00:00+00,4.652193,-74.1029499,Av El Dorado (Calle 26) con Carrera 51,Teusaquillo,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.1716541,4.63717160015231,3986,2025/04/10 00:00:00+00,4.6371716,-74.1716541,Av Guayacanes con Calle 42A sur,Kennedy,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1358170999999,4.64691640015265,3987,2025/04/10 00:00:00+00,4.6469164,-74.1358171,Carrera 78 con Calle 11C,Kennedy,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1200494999999,4.74421010015578,3988,2025/04/10 00:00:00+00,4.7442101,-74.1200495,Calle 132D con Carrera 149C,Suba,Daño en pavimento,Otro
-74.1387351,4.64345440015252,3989,2025/04/10 00:00:00+00,4.6434544,-74.1387351,Diagonal 10B con Carrera 78,Kennedy,Choque con objeto fijo,Vehículo escolar (1) - Vivienda (1)
-74.1183933999999,4.60771140015133,3990,2025/04/10 00:00:00+00,4.6077114,-74.1183934,"Carrera 50 con Calle 8 sur, sentido s?n",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
-74.1817981,4.60086770015113,3991,2025/04/10 00:00:00+00,4.6008677,-74.1817981,Calle 65 sur con Carrera 78,Bosa,Choque simple,Tractocamión (1) - Taxi (1)
-74.1376243,4.61120620015145,3992,2025/04/10 00:00:00+00,4.6112062,-74.1376243,Carrera 3A este con Calle 36 sur,San Cristóbal,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.0982126,4.6743635001535,3993,2025/04/10 00:00:00+00,4.6743635,-74.0982126,"Av Rojas con Calle 64C, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1745642,4.63919640015239,3994,2025/04/10 00:00:00+00,4.6391964,-74.1745642,Carrera 91 con Calle 42F sur,Kennedy,Choque simple,Camión (1) - Automóvil particular (2)
-74.0903876,4.63433500015219,3995,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av El Dorado (Calle 26) con Carrera 18, sentido or?occ",Los Mártires,Autolesionado,Motociclista lesionado (1)
-74.0835944999999,4.54551690014933,3996,2025/04/10 00:00:00+00,4.5455169,-74.0835945,Calle 42A sur con Carrera 13B este,San Cristóbal,Choque simple,Motocicleta (2)
-74.1001764,4.68035670015373,3997,2025/04/10 00:00:00+00,4.6803567,-74.1001764,"Av Calle 80 con Av Boyacá, sentido or?occ",Engativá,Choque simple,Automóvil particular (2)
-74.1085055999999,4.70672010015457,3998,2025/04/10 00:00:00+00,4.7067201,-74.1085056,Av Calle 80 con Carrera 94K,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0878288,4.6947594001542,3999,2025/04/10 00:00:00+00,4.6947594,-74.0878288,"Av Calle 80 con Carrera 100, sentido or?occ",Engativá,Atropello,Motociclista lesionado (1) - Acompañante lesionado (1) - Peatón lesionado (1)
-74.074666,4.58162710015051,4000,2025/04/10 00:00:00+00,4.5816271,-74.074666,Carrera 5 este con Calle 1A,Santa Fe,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1383549999999,4.55979400014982,4001,2025/04/10 00:00:00+00,4.559794,-74.138355,"Carrera 18B con Calle 60G sur, sentido n?s",Ciudad Bolívar,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.1309662,4.59451140015093,4002,2025/04/10 00:00:00+00,4.5945114,-74.1309662,Calle 42A sur con Carrera 51,Puente Aranda,Choque con lesionado,Motociclista lesionado (2)
-74.1299227,4.61704620015168,4003,2025/04/10 00:00:00+00,4.6170462,-74.1299227,Carrera 69B con Calle 18 sur,Kennedy,Manifestación,Peatón (30)
-74.0798326,4.73465810015548,4004,2025/04/10 00:00:00+00,4.7346581,-74.0798326,"Av Suba con Carrera 83, sentido occ?or",Suba,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,4005,2025/04/10 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 168, sentido n?s",Suba,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.1175054,4.52028210014849,4006,2025/04/10 00:00:00+00,4.5202821,-74.1175054,"Av Caracas con Calle 71F sur, sentido s?n",Usme,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.109178,4.62910180015207,4007,2025/04/10 00:00:00+00,4.6291018,-74.109178,"Av Centenario (Calle 13) con Carrera 120, sentido or?occ",Fontibón,Choque con lesionado,Tractocamión (1) - Automóvil particular (1) - Motociclista lesionado (1)
-74.1888648,4.63739010015233,4008,2025/04/10 00:00:00+00,4.6373901,-74.1888648,Carrera 95A con Calle 34 sur,Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0903876,4.63433500015219,4009,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av Boyacá con Av El Dorado (Calle 26), sentido n?s",Engativá,Choque con lesionado,Bus / buseta (1) - Camioneta (1) - Conductor lesionado (1)
-74.0903876,4.63433500015219,4010,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av El Dorado (Calle 26) con Carrera 102, sentido or?occ",Fontibón,Choque con lesionado,Camión (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.0586392,4.69577230015422,4011,2025/04/10 00:00:00+00,4.6957723,-74.0586392,Diagonal 69G con Carrera 48,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1224789999999,4.5752445001503,4012,2025/04/10 00:00:00+00,4.5752445,-74.122479,"Av Caracas con Calle 42A sur, sentido n?s",Rafael Uribe Uribe,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.1351657,4.66027400015309,4013,2025/04/10 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 88, sentido n?s",Engativá,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.1158273,4.66135580015307,4014,2025/04/10 00:00:00+00,4.6613558,-74.1158273,Av El Dorado (Calle 26) con Av Boyacá,Fontibón,Varado,Automóvil particular (1)
-74.122534,4.61066260015147,4015,2025/04/10 00:00:00+00,4.6106626,-74.122534,Calle 17 bis sur con Carrera 59,Ciudad Bolívar,Choque con lesionado,Camión (1) - Motociclista lesionado (1)
-74.1301447,4.62649710015197,4016,2025/04/10 00:00:00+00,4.6264971,-74.1301447,Av Centenario (Calle 13) con Carrera 69D,Fontibón,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1067714,4.67116440015344,4017,2025/04/10 00:00:00+00,4.6711644,-74.1067714,"Av Boyacá con Calle 53, sentido n?s",Engativá,Choque simple,Bus / buseta (1) - Automóvil particular (1)
-74.17083,4.62848660015201,4018,2025/04/10 00:00:00+00,4.6284866,-74.17083,Av Ciudad de Cali con Av Ciudad de Villavicencio,Kennedy,Choque simple,Bus articulado / biarticulado (1) - Bus SITP (1)
-74.0910706,4.57847550015038,4019,2025/04/10 00:00:00+00,4.5784755,-74.0910706,Carrera 9 con Calle 98,Chapinero,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0903876,4.63433500015219,4020,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av Carrera 68 con Av El Dorado (Calle 26), sentido n?s",Teusaquillo,Choque con lesionado,Bus SITP (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.1704627,4.65085790015278,4021,2025/04/10 00:00:00+00,4.6508579,-74.1704627,"Carrera 97F con Calle 26 sur, sentido n?s",Kennedy,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0581045,4.6836003001538,4022,2025/04/10 00:00:00+00,4.6836003,-74.0581045,"Autopista Norte con Calle 95, sentido n?s",Suba,Choque simple,Automóvil particular (2)
-74.0391863,4.75718250015623,4023,2025/04/10 00:00:00+00,4.7571825,-74.0391863,Calle 180 con Carrera 12A,Usaquén,Autolesionado,Motociclista lesionado (1)
-74.0903876,4.63433500015219,4024,2025/04/10 00:00:00+00,4.634335,-74.0903876,"Av Ciudad de Cali con Av El Dorado (Calle 26), sentido n?s",Fontibón,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1172516,4.55882480014974,4025,2025/04/10 00:00:00+00,4.5588248,-74.1172516,Transversal 6B bis con Calle 88A sur,Usaquén,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1426496,4.67312510015349,4026,2025/04/10 00:00:00+00,4.6731251,-74.1426496,"Carrera 98 con Calle 19, sentido n?s",Fontibón,Choque con lesionado,Automóvil particular (1) - Ciclista lesionado (1)
