X,Y,OBJECTID,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,AFECTACIÓN_PERSONAS,FECHA_INCIDENTE__DD_MM_AAAA_,LATITUD,LONGITUD
-74.1524123999999,4.55463850000007,162,Carrera 18L con Calle 69H sur,Ciudad Bolívar,Choque simple,Sin lesionados,2026/01/01 00:00:00+00,4.5546385,-74.1524124
-74.1488363999999,4.55346070000007,163,Transversal 18P con Calle 69A sur,Ciudad Bolívar,Atropello,Con lesionados,2026/01/01 00:00:00+00,4.5534607,-74.1488364
-74.1371637,4.54709320000006,164,"Av Boyacá con Calle 70C sur, sentido n→s",Ciudad Bolívar,Choque simple,Sin lesionados,2026/01/01 00:00:00+00,4.5470932,-74.1371637
-74.1208692,4.54559190000003,165,"Av Caracas con Calle 55 sur, sentido n→s",Usaquén,Choque con lesionado,Con lesionados,2026/01/01 00:00:00+00,4.5455919,-74.1208692
-74.0873299,4.52454970000002,166,Carrera 15 este con Calle 64A sur,San Cristóbal,Choque con lesionado,Con lesionados,2026/01/01 00:00:00+00,4.5245497,-74.0873299
-74.1175054,4.52028210000003,167,Calle 71F sur con Carrera 14,Usme,Atropello,Con lesionados,2026/01/01 00:00:00+00,4.5202821,-74.1175054
-74.090985,4.51895780000007,168,Transversal 14 este con Calle 73 sur,San Cristóbal,Autolesionado,Con lesionados,2026/01/01 00:00:00+00,4.5189578,-74.090985
-74.1221477,4.51875080000002,169,"Autopista al Llano con km 0,5, sentido s→n",Fuera perímetro,Choque simple,Sin lesionados,2026/01/01 00:00:00+00,4.5187508,-74.1221477
-74.1235581,4.51872410000004,170,"Carrera 14Y con Calle 72A sur, sentido n→s",Usme,Atropello,Con lesionados,2026/01/01 00:00:00+00,4.5187241,-74.1235581
-74.1164290999999,4.51642170000002,171,Calle 74A sur con Carrera 12B,Usme,Atropello,Con lesionados,2026/01/01 00:00:00+00,4.5164217,-74.1164291
-74.1078760999999,4.50665830000003,172,Calle 84 sur con Carrera 3A este,Usme,Autolesionado,Con lesionados,2026/01/01 00:00:00+00,4.5066583,-74.1078761
-74.0998876,4.50154210000005,173,Av Carrera 7 con Calle 85,Chapinero,Falla semafórica,Sin lesionados,2026/01/01 00:00:00+00,4.5015421,-74.0998876
-74.1162060999999,4.49471540000008,174,"Carrera 7 con Calle 104 sur, sentido s→n",Usme,Choque simple,Sin lesionados,2026/01/01 00:00:00+00,4.4947154,-74.1162061
-74.1223636,4.47657020000003,175,Av Caracas con Calle 135 sur,Usme,Choque simple,Sin lesionados,2026/01/01 00:00:00+00,4.4765702,-74.1223636
-74.1247157,4.47222550000004,176,Calle 137 sur con Carrera 1 este,Usme,Atropello,Con lesionados,2026/01/01 00:00:00+00,4.4722255,-74.1247157
-74.042587,4.76492420000005,177,"Carrera 21 con Calle 187A, sentido s→n",Usaquén,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7649242,-74.042587
-74.0420583,4.76033950000004,178,Calle 183 con Av Carrera 7,Usaquén,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7603395,-74.0420583
-74.0542076,4.75704020000006,179,Carrera 55 con Calle 174A,Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7570402,-74.0542076
-74.0454265,4.75573370000006,180,Autopista Norte con Calle 175,Usaquén,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7557337,-74.0454265
-74.0567632999999,4.75355070000006,181,Calle 170 con Carrera 56,Suba,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7535507,-74.0567633
-74.0466494999999,4.75350600000007,182,"Calle 170 con Autopista Norte, sentido occ→or",Suba,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.753506,-74.0466495
-74.0466671,4.75317820000004,183,"Autopista Norte con Calle 127, sentido n→s",Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7531782,-74.0466671
-74.1081306999999,4.74841530000003,184,"Carrera 127C con Calle 143, sentido s→n",Suba,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7484153,-74.1081307
-74.0332035,4.74830760000003,185,"Calle 170 con Carrera 12, sentido or→occ",Usaquén,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7483076,-74.0332035
-74.0315739,4.74805030000005,186,Calle 170 con Carrera 9,Usaquén,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7480503,-74.0315739
-74.0470933,4.74528820000006,187,"Autopista Norte con Calle 164, sentido s→n",Usaquén,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7452882,-74.0470933
-74.1193729,4.74506850000006,188,"Carrera 148B con Calle 134A, sentido n→s",Suba,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7450685,-74.1193729
-74.0431425,4.74436710000003,189,Calle 60 sur con Carrera 19B,Ciudad Bolívar,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7443671,-74.0431425
-74.0474412999999,4.74312000000003,190,"Autopista Norte con Calle 162, sentido s→n",Usaquén,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.74312,-74.0474413
-74.1239080999999,4.74086680000005,191,Carrera 154 con Calle 131,Suba,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7408668,-74.1239081
-74.1006892,4.73125830000004,192,Av Centenario (Calle 13) con Carrera 104,Fontibón,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.7312583,-74.1006892
-74.0685614,4.72967160000007,193,"Av Boyacá con Calle 138, sentido s→n",Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7296716,-74.0685614
-74.0915413,4.72890070000005,194,Carrera 94B con Calle 130C,Suba,Choque objeto fijo con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7289007,-74.0915413
-74.1257007,4.72681870000002,195,Av Calle 80 con Carrera 120,Engativá,Falla semafórica,Sin lesionados,2026/01/02 00:00:00+00,4.7268187,-74.1257007
-74.0710268999999,4.72605880000003,196,"Av Boyacá con Calle 134, sentido s→n",Suba,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7260588,-74.0710269
-74.0887238999999,4.72387020000002,197,"Av Centenario (Calle 13) con Carrera 90, sentido occ→or",Fontibón,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.7238702,-74.0887239
-74.0849130999999,4.72324980000008,198,Diagonal 129B con Carrera 86A,Suba,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.7232498,-74.0849131
-74.0990924,4.71735410000002,199,Calle 93 sur con Carrera 95A,Bosa,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7173541,-74.0990924
-74.1189353,4.71489910000003,200,Calle 78C con Carrera 130,Engativá,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7148991,-74.1189353
-74.1372643,4.71309900000006,201,Carrera 116C con Calle 67,Engativá,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.713099,-74.1372643
-74.0720919999999,4.71098860000006,202,Diagonal 20 con Carrera 21,Antonio Nariño,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7109886,-74.072092
-74.0720919999999,4.71098860000006,203,Autopista Sur con Carrera 53,Tunjuelito,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.7109886,-74.072092
-74.071948,4.71090040000007,204,"Calle 127 con Av Suba, sentido or→occ",Suba,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.7109004,-74.071948
-74.0776753,4.71029000000004,205,Calle 127 con Carrera 71B,Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.71029,-74.0776753
-74.1294968999999,4.71016130000004,206,Calle 80A con Carrera 112,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Sin lesionados,2026/01/02 00:00:00+00,4.7101613,-74.1294969
-74.1252693,4.70810070000005,207,"Carrera 108A con Calle 70G, sentido s→n",Engativá,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.7081007,-74.1252693
-74.1694272,4.69468110000003,208,"Av Centenario (Calle 13) con Carrera 137, sentido occ→or",Fontibón,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6946811,-74.1694272
-74.0874659,4.69393640000004,209,"Av Calle 80 con Carrera 118, sentido or→occ",Engativá,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6939364,-74.0874659
-74.1133295,4.69327480000004,210,Calle 68 con Carrera 91,Engativá,Fatalidad sin siniestro (901 / 953),Fatalidad sin siniestro (901 / 953),2026/01/02 00:00:00+00,4.6932748,-74.1133295
-74.0662086999999,4.69190320000007,211,"Av Suba con Calle 104, sentido n→s",Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6919032,-74.0662087
-74.1636207999999,4.69007060000007,212,"Av Centenario (Calle 13) con Carrera 128, sentido or→occ",Fontibón,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6900706,-74.1636208
-74.0617319,4.68823590000005,213,"Carrera 50 con Calle 100, sentido s→n",Suba,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6882359,-74.0617319
-74.0916424,4.68721830000004,214,Carrera 70F con Calle 73A,Engativá,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6872183,-74.0916424
-74.1263292,4.68231190000006,215,"Av El Dorado (Calle 26) con Carrera 96, sentido occ→or",Engativá,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6823119,-74.1263292
-74.0816905,4.68163310000006,216,"Av Carrera 68 con Calle 78, sentido s→n",Barrios Unidos,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6816331,-74.0816905
-74.1686033999999,4.68036940000007,217,Carrera 123 con Calle 14,Fontibón,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6803694,-74.1686034
-74.1001764,4.68035670000006,218,"Av Boyacá con Calle 71F sur, sentido s→n",Usme,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6803567,-74.1001764
-74.1124641,4.67956010000006,219,Transversal 85 con Calle 54,Engativá,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6795601,-74.1124641
-74.1405665999999,4.67852660000005,220,"Calle 22H con Carrera 102, sentido or→occ",Fontibón,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6785266,-74.1405666
-74.0860329,4.67760950000007,221,NQS con Av Chile (Calle 72),Barrios Unidos,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6776095,-74.0860329
-74.0775487,4.67706010000006,222,"Calle 78 con Carrera 61, sentido s→n",Barrios Unidos,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6770601,-74.0775487
-74.0277508,4.67523780000005,223,Vía Bogotá - La Calera con km 5,Chapinero,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6752378,-74.0277508
-74.1393019,4.67481240000006,224,"Calle 22 con Carrera 97, sentido occ→or",Fontibón,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6748124,-74.1393019
-74.125267,4.67204830000003,225,"Av La Esperanza con Av Ciudad de Cali, sentido or→occ",Fontibón,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6720483,-74.125267
-74.1008484,4.67071460000005,226,"Av José Celestino Mutis con Carrera 105, sentido or→occ",Engativá,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6707146,-74.1008484
-74.1323917999999,4.66807660000006,227,"Calle 22 con Carrera 89, sentido or→occ",Fontibón,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6680766,-74.1323918
-74.1080997999999,4.66673310000004,228,Autopista Sur con Carrera 71,Bosa,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6667331,-74.1080998
-74.0818671,4.66573210000007,229,Calle 66A con Carrera 57,Barrios Unidos,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6657321,-74.0818671
-74.0465804,4.66459340000006,230,"Av Circunvalar con Calle 84, sentido n→s",Chapinero,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.6645934,-74.0465804
-74.0481764,4.66351070000007,231,"Av Carrera 7 con Calle 83, sentido n→s",Chapinero,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6635107,-74.0481764
-74.1351657,4.66027400000007,232,"Av Ciudad de Cali con Calle 13D, sentido s→n",Kennedy,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.660274,-74.1351657
-74.1351657,4.66027400000007,233,"Av Ciudad de Cali con Calle 88, sentido n→s",Engativá,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.660274,-74.1351657
-74.1351657,4.66027400000007,234,"Av Ciudad de Cali con Av Américas, sentido s→n",Kennedy,Choque con objeto fijo,Sin lesionados,2026/01/02 00:00:00+00,4.660274,-74.1351657
-74.1174554,4.65998050000007,235,"Av Boyacá con Calle 23C, sentido s→n",Fontibón,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6599805,-74.1174554
-74.1059059999999,4.65814600000004,236,Av El Dorado (Calle 26) con Carrera 69,Fontibón,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.658146,-74.105906
-74.1375785,4.65757750000006,237,"Av Ciudad de Cali con Calle 15A, sentido n→s",Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6575775,-74.1375785
-74.1126963999999,4.65612320000002,238,"Av Boyacá con Av La Esperanza, sentido s→n",Fontibón,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6561232,-74.1126964
-74.0719516999999,4.65354340000005,239,Carrera 24 con Calle 63C,Barrios Unidos,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6535434,-74.0719517
-74.1628817,4.65279260000005,240,Calle 6A con Carrera 94A,Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6527926,-74.1628817
-74.1588781999999,4.64717750000005,241,Calle 6A con Av Guayacanes,Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6471775,-74.1588782
-74.1358170999999,4.64691640000007,242,Carrera 78 con Calle 11C,Kennedy,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.6469164,-74.1358171
-74.1091443999999,4.64624650000007,243,"Av Carrera 68 con Av Américas, sentido s→n",Kennedy,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.6462465,-74.1091444
-74.1091443999999,4.64624650000007,244,"Av Carrera 68 con Autopista Sur, sentido s→n",Tunjuelito,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6462465,-74.1091444
-74.1300668,4.64613250000002,245,"Av Boyacá con Calle 12B, sentido n→s",Kennedy,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6461325,-74.1300668
-74.1615088,4.64438410000002,246,"Av Boyacá con Av Guayacanes, sentido s→n",Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6443841,-74.1615088
-74.0616608999999,4.64431670000005,247,"Av Carrera 7 con Calle 59, sentido s→n",Chapinero,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6443167,-74.0616609
-74.0660296,4.64255940000004,248,"Av Caracas con Calle 55 bis sur, sentido n→s",Usme,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6425594,-74.0660296
-74.1759428999999,4.64166310000007,249,Av Ciudad de Cali con Calle 42F sur,Kennedy,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.6416631,-74.1759429
-74.1581418,4.64017290000004,250,"NQS con Calle 3, sentido n→s",Puente Aranda,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6401729,-74.1581418
-74.070142,4.64003040000006,251,"NQS con Calle 52, sentido s→n",Teusaquillo,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6400304,-74.070142
-74.0628407999999,4.64000680000004,252,Calle 152B con Carrera 54,Suba,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6400068,-74.0628408
-74.0927975,4.63767880000006,253,"Av El Dorado (Calle 26) con Av Carrera 68, sentido occ→or",Fontibón,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6376788,-74.0927975
-74.1370307999999,4.63674470000007,254,Av Boyacá con Calle 8,Kennedy,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.6367447,-74.1370308
-74.1575630999999,4.63651420000002,255,"Carrera 82 con Calle 5A sur, sentido n→s",Kennedy,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6365142,-74.1575631
-74.1630221999999,4.63462020000003,256,Av Ciudad de Cali con Calle 38 sur,Kennedy,Falla semafórica,Sin lesionados,2026/01/02 00:00:00+00,4.6346202,-74.1630222
-74.0903876,4.63433500000002,257,"Av El Dorado (Calle 26) con Carrera 50, sentido occ→or",Teusaquillo,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.634335,-74.0903876
-74.1739489999999,4.63394300000004,258,Av Ciudad de Villavicencio con Carrera 88C,Kennedy,Falla semafórica,Sin lesionados,2026/01/02 00:00:00+00,4.633943,-74.173949
-74.0606554999999,4.63213660000002,259,Av Circunvalar con Calle 85,Chapinero,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6321366,-74.0606555
-74.0606554999999,4.63213660000002,260,Av Circunvalar con Calle 23,Santa Fe,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6321366,-74.0606555
-74.0606554999999,4.63213660000002,261,Av Circunvalar con Calle 23,Santa Fe,"Sustancia química en vía (aceite, ACPM, otros)",Sin lesionados,2026/01/02 00:00:00+00,4.6321366,-74.0606555
-74.1095101,4.62945710000002,262,"Av Carrera 68 con Av Centenario (Calle 13), sentido s→n",Puente Aranda,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6294571,-74.1095101
-74.2029064,4.62915410000005,263,Calle 73 sur con Carrera 94A,Bosa,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6291541,-74.2029064
-74.17083,4.62848660000003,264,"Av Ciudad de Cali con Av Ciudad de Villavicencio, sentido s→n",Kennedy,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6284866,-74.17083
-74.17083,4.62848660000003,265,Av Ciudad de Cali con Av Ciudad de Villavicencio,Kennedy,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6284866,-74.17083
-74.0690609,4.62841800000007,266,"NQS con Calle 40A, sentido s→n",Teusaquillo,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.628418,-74.0690609
-74.1144616,4.62561350000004,267,Carrera 56 con Calle 5C,Puente Aranda,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6256135,-74.1144616
-74.1687732,4.62399300000004,268,Calle 44 sur con Carrera 81C,Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.623993,-74.1687732
-74.1916904999999,4.62398280000002,269,"Calle 59C sur con Carrera 87J, sentido or→occ",Bosa,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.6239828,-74.1916905
-74.0681389,4.62195710000003,270,"Av Carrera 13 con Calle 34, sentido n→s",Santa Fe,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6219571,-74.0681389
-74.1475229,4.62096390000005,271,"Carrera 73D con Calle 35C sur, sentido s→n",Kennedy,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6209639,-74.1475229
-74.1770296999999,4.62063290000003,272,"Calle 53B sur con Carrera 98, sentido occ→or",Bosa,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6206329,-74.1770297
-74.1522754,4.62043460000007,273,Carrera 78B con Calle 38C sur,Kennedy,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6204346,-74.1522754
-74.1602329,4.61808480000008,274,"Calle 42 sur con Carrera 78J, sentido occ→or",Kennedy,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6180848,-74.1602329
-74.175328,4.61749620000006,275,Calle 54 sur con Carrera 80I,Kennedy,Atropello,Con lesionados,2026/01/02 00:00:00+00,4.6174962,-74.175328
-74.1117806999999,4.61625110000006,276,"Transversal 42 con Calle 4, sentido n→s",Puente Aranda,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6162511,-74.1117807
-74.0836505999999,4.61448730000006,277,Carrera 22 con Av Calle 19,Los Mártires,Choque con objeto fijo,Sin lesionados,2026/01/02 00:00:00+00,4.6144873,-74.0836506
-74.2110691,4.61339790000005,278,Transversal 80I con Calle 86 sur,Bosa,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6133979,-74.2110691
-74.1407789,4.61157710000003,279,"Av Boyacá con Calle 37D sur, sentido n→s",Kennedy,Varado,Sin lesionados,2026/01/02 00:00:00+00,4.6115771,-74.1407789
-74.1120352999999,4.61148560000004,280,Transversal 11C este con Calle 2F,Santa Fe,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6114856,-74.1120353
-74.2065156,4.61116580000004,281,Calle 80 sur con Carrera 79A,Bosa,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6111658,-74.2065156
-74.1311889999999,4.61055190000008,282,"Av El Dorado (Calle 26) con Carrera 68D, sentido occ→or",Fontibón,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6105519,-74.131189
-74.1850296,4.60798060000008,283,"Carrera 80C con Calle 65 sur, sentido s→n",Bosa,Choque con lesionado,Con lesionados,2026/01/02 00:00:00+00,4.6079806,-74.1850296
-74.1308577999999,4.60646440000005,284,"Av Carrera 68 con Calle 32 sur, sentido n→s",Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6064644,-74.1308578
-74.1023054,4.60594420000007,285,"Carrera 31C con Calle 4A, sentido s→n",Puente Aranda,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6059442,-74.1023054
-74.1238941,4.60413770000002,286,"Av Primero de Mayo con Carrera 69A, sentido or→occ",Kennedy,Autolesionado,Con lesionados,2026/01/02 00:00:00+00,4.6041377,-74.1238941
-74.1509346999999,4.60341820000002,287,Calle 45 sur con Carrera 72J,Kennedy,Choque simple,Sin lesionados,2026/01/02 00:00:00+00,4.6034182,-74.1509347
