X,Y,OBJECTID,FECHA_INDICENTE,LATITUD,LONGITUD,DIRECCION_INCIDENTE,LOCALIDAD,TIPO_DE_INCIDENTE,TIPO_DE_ACTORES_VIALES_IMPLICAD
-74.0860329,4.67760950015366,6283,2025/03/16 00:00:00+00,4.6776095,-74.0860329,"Av Chile (Calle 72) con Carrera 66, sentido occ?or",Barrios Unidos,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1620672999999,4.55097960014952,6284,2025/03/16 00:00:00+00,4.5509796,-74.1620673,Carrera 27B con Calle 71I sur,Ciudad Bolívar,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1239528999999,4.64393890015251,6285,2025/03/16 00:00:00+00,4.6439389,-74.1239529,Av Centenario (Calle 13) con Carrera 69B,Fontibón,Choque simple,Camioneta (1) - Motocicleta (1)
-74.1060414999999,4.4983312001478,6286,2025/03/16 00:00:00+00,4.4983312,-74.1060415,Carrera 5C bis este con Calle 90 sur,Usme,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1446579,4.59893750015105,6287,2025/03/16 00:00:00+00,4.5989375,-74.1446579,Av Boyacá con Calle 44 sur,Kennedy,Choque con lesionado,Camión (1) - Automóvil particular (2) - Acompañante lesionado (2)
-74.064769,4.64967830015273,6288,2025/03/16 00:00:00+00,4.6496783,-74.064769,Av Caracas con Calle 63 sur,Usme,Autolesionado,"Motociclista lesionado (4) - Arena, grava, otros (1)"
-74.0275665,4.72335490015513,6289,2025/03/16 00:00:00+00,4.7233549,-74.0275665,Calle 147 con Carrera 7B,Usaquén,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.1953541,4.63032000015209,6290,2025/03/16 00:00:00+00,4.63032,-74.1953541,Calle 62 sur con Carrera 92,Bosa,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0860329,4.67760950015366,6291,2025/03/16 00:00:00+00,4.6776095,-74.0860329,Av Chile (Calle 72) con Carrera 107,Engativá,Autolesionado,Motociclista lesionado (1)
-74.0634001999999,4.66874270015334,6292,2025/03/16 00:00:00+00,4.6687427,-74.0634002,"Av Calle 80 con Carrera 24, sentido occ?or",Barrios Unidos,Atropello,Motociclista lesionado (1) - Peatón lesionado (1)
-74.0498636,4.7287566001553,6293,2025/03/16 00:00:00+00,4.7287566,-74.0498636,"Autopista Norte con Calle 146, sentido s?n",Usaquén,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (1)
-74.0162869,4.6706751001534,6294,2025/03/16 00:00:00+00,4.6706751,-74.0162869,Vía Bogotá - La Calera con km 5,Chapinero,Choque con lesionado,Automóvil particular (2) - Conductor lesionado (2) - Acompañante lesionado (1)
-74.1008815,4.72999730015532,6295,2025/03/16 00:00:00+00,4.7299973,-74.1008815,"Av Ciudad de Cali con Calle 127, sentido s?n",Suba,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0759237999999,4.64216280015248,6296,2025/03/16 00:00:00+00,4.6421628,-74.0759238,Carrera 27 con Calle 53,Teusaquillo,Choque simple,Taxi (1) - Automóvil particular (1)
-74.1565912,4.68426360015386,6297,2025/03/16 00:00:00+00,4.6842636,-74.1565912,Calle 17 con Carrera 118,Fontibón,Choque con lesionado,Motociclista lesionado (1) - Ciclista lesionado (1) - Acompañante lesionado (1)
-74.0347705999999,4.68897930015399,6298,2025/03/16 00:00:00+00,4.6889793,-74.0347706,"Av Carrera 7 con Calle 235, sentido n?s",Usaquén,Choque objeto fijo con lesionado,Automóvil particular (1) - Pared / muro (1) - Conductor lesionado (1)
-74.0892853999999,4.68733870015395,6299,2025/03/16 00:00:00+00,4.6873387,-74.0892854,Av Rojas con Calle 74C,Engativá,Choque simple,Automóvil particular (1) - Carreta (1)
-74.066819,4.65454200015288,6300,2025/03/16 00:00:00+00,4.654542,-74.066819,Carrera 17 con Calle 66,Barrios Unidos,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1014046,4.5876515001507,6301,2025/03/16 00:00:00+00,4.5876515,-74.1014046,"Carrera 13A con Calle 16 sur, sentido occ?or",Antonio Nariño,Choque simple,Taxi (1) - Automóvil particular (1)
-74.0845717,4.7226263001551,6302,2025/03/16 00:00:00+00,4.7226263,-74.0845717,"Carrera 86 con Calle 129, sentido n?s",Suba,Autolesionado,Motociclista lesionado (1)
-74.052384,4.71358880015477,6303,2025/03/16 00:00:00+00,4.7135888,-74.052384,Autopista Norte con Calle 128B,Suba,Autolesionado,Motociclista lesionado (1)
-74.0774933,4.59446510015092,6304,2025/03/16 00:00:00+00,4.5944651,-74.0774933,"Av Carrera 7 con Av José Celestino Mutis, sentido s?n",Chapinero,Choque simple,Automóvil particular (2)
-74.0906614,4.60433800015124,6305,2025/03/16 00:00:00+00,4.604338,-74.0906614,Calle 8 sur con Carrera 22,Los Mártires,Choque simple,Taxi (1) - Automóvil particular (1)
-74.134259,4.61253570015149,6306,2025/03/16 00:00:00+00,4.6125357,-74.134259,Av Primero de Mayo con Carrera 69,Kennedy,Explosión,Otro (1)
-74.0162869,4.6706751001534,6307,2025/03/16 00:00:00+00,4.6706751,-74.0162869,"Vía Bogotá - La Calera con km 1,5",Chapinero,Autolesionado,Motociclista lesionado (1)
-74.0878288,4.6947594001542,6308,2025/03/16 00:00:00+00,4.6947594,-74.0878288,"Av Calle 80 con Carrera 96, sentido occ?or",Engativá,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.0917327,4.72354850015513,6309,2025/03/16 00:00:00+00,4.7235485,-74.0917327,Carrera 93 con Calle 128C,Suba,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1172784999999,4.51697770014839,6310,2025/03/16 00:00:00+00,4.5169777,-74.1172785,"Av Caracas con Calle 73D sur, sentido s?n",Usme,Choque con lesionado,Taxi (1) - Automóvil particular (1) - Conductor lesionado (1)
-74.0421373999999,4.74124300015571,6311,2025/03/16 00:00:00+00,4.741243,-74.0421374,Carrera 8 con Calle 161A,Usaquén,Autolesionado,Motociclista lesionado (1)
-74.0462375,4.72411050015515,6312,2025/03/16 00:00:00+00,4.7241105,-74.0462375,Calle 142 con Carrera 19,Usaquén,Choque simple,Camioneta (1) - Automóvil particular (1)
-74.0709897999999,4.60259150015121,6313,2025/03/16 00:00:00+00,4.6025915,-74.0709898,Carrera 5 con Calle 17,Santa Fe,Choque simple,Automóvil particular (2)
-74.0795831,4.67003490015341,6314,2025/03/16 00:00:00+00,4.6700349,-74.0795831,Calle 70B con Carrera 57B,Barrios Unidos,Choque simple,Automóvil particular (2)
-74.2037429,4.62658430015197,6315,2025/03/16 00:00:00+00,4.6265843,-74.2037429,Calle 74 sur con Carrera 92,Bosa,Autolesionado,Motociclista lesionado (1)
-74.1476953,4.60395030015126,6316,2025/03/16 00:00:00+00,4.6039503,-74.1476953,Carrera 72H bis con Calle 42F sur,Kennedy,Choque simple,Taxi (1) - Automóvil particular (1)
-74.118353,4.70692940015457,6317,2025/03/16 00:00:00+00,4.7069294,-74.118353,Calle 73 con Carrera 104,Engativá,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0896913,4.59952230015109,6318,2025/03/16 00:00:00+00,4.5995223,-74.0896913,Av Comuneros con Carrera 19,Los Mártires,Choque simple,Automóvil particular (2)
-74.1351657,4.66027400015309,6319,2025/03/16 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Av José Celestino Mutis, sentido s?n",Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.0628747,4.63944130015238,6320,2025/03/16 00:00:00+00,4.6394413,-74.0628747,"Av Carrera 7 con Calle 53, sentido s?n",Chapinero,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1234119,4.65981660015306,6321,2025/03/16 00:00:00+00,4.6598166,-74.1234119,Carrera 72D con Calle 22A,Fontibón,Choque con objeto fijo,Camioneta (1) - Edificación (1)
-74.0988705999999,4.7562575001562,6322,2025/03/16 00:00:00+00,4.7562575,-74.0988706,Calle 152B con Carrera 114,Suba,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.1658343999999,4.64064400015245,6323,2025/03/16 00:00:00+00,4.640644,-74.1658344,Av Guayacanes con Calle 35B sur,Kennedy,Choque con lesionado,Motociclista lesionado (2)
-74.1351657,4.66027400015309,6324,2025/03/16 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 44 sur, sentido s?n",Kennedy,Choque simple,Taxi (1) - Motocicleta (1)
-74.1609177,4.63892610015237,6325,2025/03/16 00:00:00+00,4.6389261,-74.1609177,Carrera 87 con Calle 26 sur,Kennedy,Choque con lesionado,Taxi (1) - Ciclista lesionado (1)
-74.102748,4.64516530015256,6326,2025/03/16 00:00:00+00,4.6451653,-74.102748,Av La Esperanza con Carrera 60,Fontibón,Falla semafórica,Intersección semafórica (1)
-74.0909804999999,4.62557590015195,6327,2025/03/16 00:00:00+00,4.6255759,-74.0909805,"Av Américas con Carrera 36, sentido occ?or",Puente Aranda,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1001764,4.68035670015373,6328,2025/03/16 00:00:00+00,4.6803567,-74.1001764,Av Boyacá con Calle 36A sur,Tunjuelito,Autolesionado,Motociclista lesionado (1)
-74.1351657,4.66027400015309,6329,2025/03/16 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Av Américas, sentido s?n",Kennedy,Choque con lesionado,Automóvil particular (1) - Camioneta (1) - Conductor lesionado (1)
-74.1351657,4.66027400015309,6330,2025/03/16 00:00:00+00,4.660274,-74.1351657,"Av Ciudad de Cali con Calle 55A, sentido s?n",Engativá,Choque con lesionado,Motocicleta (1) - Ciclista lesionado (1)
-74.1671928,4.62915120015203,6331,2025/03/16 00:00:00+00,4.6291512,-74.1671928,"Calle 42A sur con Carrera 82D, sentido or?occ",Kennedy,Choque simple,Automóvil particular (2)
-74.11484,4.67907660015366,6332,2025/03/16 00:00:00+00,4.6790766,-74.11484,Carrera 85F con Calle 52A,Engativá,Choque con objeto fijo,Automóvil particular (1) - Otro (1)
-74.1285525,4.56434700014995,6333,2025/03/16 00:00:00+00,4.564347,-74.1285525,Diagonal 45B sur con Carrera 13F,Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0720919999999,4.71098860015473,6334,2025/03/16 00:00:00+00,4.7109886,-74.072092,"Autopista Sur con Carrera 62, sentido occ?or",Tunjuelito,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1580488,4.56584160015,6335,2025/03/16 00:00:00+00,4.5658416,-74.1580488,Carrera 19F con Calle 70 sur,Ciudad Bolívar,Choque con lesionado,Motociclista lesionado (2)
-74.1670309,4.63977240015238,6336,2025/03/16 00:00:00+00,4.6397724,-74.1670309,"Av Guayacanes con Calle 38 sur, sentido n?s",Kennedy,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1175018,4.51971500014851,6337,2025/03/16 00:00:00+00,4.519715,-74.1175018,"Av Caracas con Calle 72 sur, sentido n?s",Usme,Choque simple,Automóvil particular (1) - Taxi (1) - Motocicleta (1)
-74.1446579,4.59893750015105,6338,2025/03/16 00:00:00+00,4.5989375,-74.1446579,"Av Boyacá con Calle 44 sur, sentido n?s",Kennedy,Choque con lesionado,Motocicleta (1) - Motociclista lesionado (1)
-74.1424550999999,4.58762380015073,6339,2025/03/16 00:00:00+00,4.5876238,-74.1424551,"Transversal 44 con Calle 54 sur, sentido occ?or",Tunjuelito,Choque simple,Automóvil particular (2)
-74.1939083999999,4.60733730015134,6340,2025/03/16 00:00:00+00,4.6073373,-74.1939084,Carrera 80J con Calle 71 sur,Bosa,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1841673,4.59640340015098,6341,2025/03/16 00:00:00+00,4.5964034,-74.1841673,"Autopista Sur con Calle 65F sur, sentido or?occ",Bosa,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0488723,4.7346438001555,6342,2025/03/16 00:00:00+00,4.7346438,-74.0488723,"Autopista Norte con Calle 152, sentido s?n",Usaquén,Choque simple,Automóvil particular (2)
-74.1146911,4.62788020015201,6343,2025/03/16 00:00:00+00,4.6278802,-74.1146911,Av Américas con Carrera 58,Puente Aranda,Choque con lesionado,Motocicleta (2) - Motociclista lesionado (1)
-74.1541910999999,4.57414320015025,6344,2025/03/16 00:00:00+00,4.5741432,-74.1541911,Carrera 71C con Calle 68 sur,Ciudad Bolívar,Autolesionado,Ciclista lesionado (1)
-74.0925275,4.76082430015631,6345,2025/03/16 00:00:00+00,4.7608243,-74.0925275,"Carrera 111 con Vía Bogotá - Cota, sentido s?n",Suba,Autolesionado,Motociclista lesionado (1)
-74.0999651,4.73591790015554,6346,2025/03/16 00:00:00+00,4.7359179,-74.0999651,"Av Ciudad de Cali con Calle 132, sentido n?s",Suba,Choque simple,Taxi (1) - Motocicleta (1)
-74.0428294,4.74334880015575,6347,2025/03/16 00:00:00+00,4.7433488,-74.0428294,Calle 163A con Carrera 19A,Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1574644,4.64526100015259,6348,2025/03/16 00:00:00+00,4.645261,-74.1574644,Calle 6A con Carrera 88,Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.1416816999999,4.59220050015085,6349,2025/03/16 00:00:00+00,4.5922005,-74.1416817,Diagonal 49 sur con Carrera 54,Tunjuelito,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.1123742,4.60256670015121,6350,2025/03/16 00:00:00+00,4.6025667,-74.1123742,Carrera 37A con Calle 9 sur,Puente Aranda,Atropello,Motocicleta (1) - Peatón lesionado (1)
-74.1351657,4.66027400015309,6351,2025/03/16 00:00:00+00,4.660274,-74.1351657,Av Calle 80 con Av Ciudad de Cali,Engativá,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.077207,4.65848300015301,6352,2025/03/16 00:00:00+00,4.658483,-74.077207,"NQS con Calle 64, sentido n?s",Barrios Unidos,Choque simple,
-74.0778692,4.59022940015079,6353,2025/03/16 00:00:00+00,4.5902294,-74.0778692,Av Carrera 10 con Av Comuneros,Santa Fe,Atropello,Automóvil particular (1) - Peatón lesionado (1)
-74.0493256,4.67095670015339,6354,2025/03/16 00:00:00+00,4.6709567,-74.0493256,Carrera 11 con Calle 88,Chapinero,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.109003,4.66296460015317,6355,2025/03/16 00:00:00+00,4.6629646,-74.109003,"Av El Dorado (Calle 26) con Carrera 70, sentido occ?or",Engativá,Choque simple,Taxi (1) - Motocicleta (1)
-74.1543827,4.61689370015166,6356,2025/03/16 00:00:00+00,4.6168937,-74.1543827,Av Primero de Mayo con Calle 40F sur,Kennedy,Atropello,Bus SITP (1) - Peatón lesionado (1)
-74.1580488,4.56584160015,6357,2025/03/16 00:00:00+00,4.5658416,-74.1580488,Transversal 11 bis con Calle 70 sur,Usme,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1442995,4.68740210015394,6358,2025/03/16 00:00:00+00,4.6874021,-74.1442995,Calle 23C con Carrera 112,Fontibón,"Caída de objetos en vía (árbol, cables, otros)",Cables (1)
-74.1052678999999,4.62001740015176,6359,2025/03/16 00:00:00+00,4.6200174,-74.1052679,Calle 9 con Carrera 12,Santa Fe,Autolesionado,Motociclista lesionado (1)
-74.1610512999999,4.57379650015027,6360,2025/03/16 00:00:00+00,4.5737965,-74.1610513,Carrera 14N con Calle 69H sur,Usme,Choque con lesionado,Bus SITP (1) - Motociclista lesionado (1)
-74.1051336,4.6974503001543,6361,2025/03/16 00:00:00+00,4.6974503,-74.1051336,"Av Ciudad de Cali con Calle 73, sentido s?n",Engativá,Autolesionado,Motociclista lesionado (1)
-74.0619697,4.65506740015292,6362,2025/03/16 00:00:00+00,4.6550674,-74.0619697,Carrera 101 con Calle 69,Engativá,"Caída de objetos en vía (árbol, cables, otros)",Poste (1)
-74.1118939,4.74261670015574,6363,2025/03/16 00:00:00+00,4.7426167,-74.1118939,"Transversal 127 con Calle 132D, sentido s?n",Suba,Atropello,Taxi (1) - Peatón lesionado (1)
-74.109178,4.62910180015207,6364,2025/03/16 00:00:00+00,4.6291018,-74.109178,Av Centenario (Calle 13) con Carrera 110,Fontibón,Choque con lesionado,Taxi (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0313944,4.79916170015761,6365,2025/03/16 00:00:00+00,4.7991617,-74.0313944,"Autopista Norte con Calle 220, sentido n?s",Suba,Choque con objeto fijo,Camioneta (1) - Árbol (1)
-74.0354488999999,4.82043410015828,6366,2025/03/16 00:00:00+00,4.8204341,-74.0354489,Autopista Norte con Calle 245,Suba,Choque con objeto fijo,Automóvil particular (1) - Otro (1)
-74.0724622,4.66916250015334,6367,2025/03/16 00:00:00+00,4.6691625,-74.0724622,NQS con Calle 74,Barrios Unidos,Varado,Camioneta (1)
-74.0557334,4.69360680015416,6368,2025/03/16 00:00:00+00,4.6936068,-74.0557334,Autopista Norte con Calle 106,Usaquén,Choque simple,Automóvil particular (1) - Bicicleta (1)
-74.1179926,4.57835460015042,6369,2025/03/16 00:00:00+00,4.5783546,-74.1179926,Carrera 21 con Calle 36 sur,Rafael Uribe Uribe,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (2)
-74.059827,4.65565590015292,6370,2025/03/16 00:00:00+00,4.6556559,-74.059827,Carrera 8 con Calle 70A,Chapinero,Autolesionado,Motociclista lesionado (1)
-74.05972,4.67178000015346,6371,2025/03/16 00:00:00+00,4.67178,-74.05972,Av Circunvalar con Calle 85,Chapinero,Varado,Camioneta (1)
-74.1272888,4.58015320015045,6372,2025/03/16 00:00:00+00,4.5801532,-74.1272888,Diagonal 42 sur con Carrera 24A,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1)
-74.0709897999999,4.60259150015121,6373,2025/03/16 00:00:00+00,4.6025915,-74.0709898,Carrera 5 con Calle 17,Santa Fe,Choque simple,Automóvil particular (2)
-74.0303767999999,4.73893300015561,6374,2025/03/16 00:00:00+00,4.738933,-74.0303768,Calle 161B con Carrera 8G,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0664758999999,4.62339040015188,6375,2025/03/16 00:00:00+00,4.6233904,-74.0664759,"Av Carrera 7 con Calle 36, sentido n?s",Santa Fe,Manifestación,Peatón lesionado (40)
-74.1268694,4.64474500015257,6376,2025/03/16 00:00:00+00,4.644745,-74.1268694,Carrera 71D con Calle 12C,Fontibón,Choque simple,Automóvil particular (2)
-74.1001764,4.68035670015373,6377,2025/03/16 00:00:00+00,4.6803567,-74.1001764,"Av Boyacá con Calle 81, sentido n?s",Engativá,Choque simple,Automóvil particular (2)
-74.052181,4.68578690015388,6378,2025/03/16 00:00:00+00,4.6857869,-74.052181,Carrera 19 con Calle 100,Usaquén,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1359404,4.63937730015237,6379,2025/03/16 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1114244,4.55742970014973,6380,2025/03/16 00:00:00+00,4.5574297,-74.1114244,Carrera 5I con Calle 49C sur,Rafael Uribe Uribe,Volcamiento,Camión (1)
-74.0455444999999,4.75915640015629,6381,2025/03/16 00:00:00+00,4.7591564,-74.0455445,"Autopista Norte con Calle 182, sentido s?n",Usaquén,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (1)
-74.0615006,4.75008440015599,6382,2025/03/16 00:00:00+00,4.7500844,-74.0615006,Calle 167 con Carrera 62,Suba,Choque simple,Motocicleta (1) - Bicicleta (1)
-74.0162869,4.6706751001534,6383,2025/03/16 00:00:00+00,4.6706751,-74.0162869,Vía Bogotá - La Calera con km 1,Chapinero,Autolesionado,Ciclista lesionado (1)
-74.1200061,4.53368520014894,6384,2025/03/16 00:00:00+00,4.5336852,-74.1200061,Av Caracas con Calle 65 sur,Usme,Falla semafórica,Intersección semafórica (1)
-74.0452948,4.6857488001539,6385,2025/03/16 00:00:00+00,4.6857488,-74.0452948,Carrera 13A con Calle 102,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0968722,4.69968710015436,6386,2025/03/16 00:00:00+00,4.6996871,-74.0968722,Av Calle 80 con Carrera 77,Engativá,Varado,Automóvil particular (1)
-74.1700991,4.61288580015154,6387,2025/03/16 00:00:00+00,4.6128858,-74.1700991,"Calle 52 sur con Transversal 78L, sentido occ?or",Kennedy,Choque con lesionado,Taxi (1) - Motociclista lesionado (1)
-74.0488339,4.70017910015439,6388,2025/03/16 00:00:00+00,4.7001791,-74.0488339,"Calle 2 con Carrera 18C, sentido occ?or",Los Mártires,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0792823,4.63918680015239,6389,2025/03/16 00:00:00+00,4.6391868,-74.0792823,"NQS con Calle 52, sentido s?n",Teusaquillo,Autolesionado,Motociclista lesionado (1)
-74.087211,4.61191980015151,6390,2025/03/16 00:00:00+00,4.6119198,-74.087211,"Carrera 25 con Calle 15, sentido s?n",Los Mártires,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.2080926,4.61981820015176,6391,2025/03/16 00:00:00+00,4.6198182,-74.2080926,"Carrera 6A este con Calle 83A sur, sentido n?s",Usme,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1578957,4.59606240015098,6392,2025/03/16 00:00:00+00,4.5960624,-74.1578957,"Autopista Sur con Carrera 67, sentido occ?or",Ciudad Bolívar,Autolesionado,Ciclista lesionado (1)
-74.097477,4.55626010014966,6393,2025/03/16 00:00:00+00,4.5562601,-74.097477,"Calle 37A sur con Carrera 2B, sentido or?occ",San Cristóbal,Choque simple,Bus SITP (1) - Taxi (1)
-74.1359404,4.63937730015237,6394,2025/03/16 00:00:00+00,4.6393773,-74.1359404,"Av Boyacá con Calle 9, sentido s?n",Kennedy,Choque simple,Automóvil particular (2)
-74.0420111999999,4.67420090015354,6395,2025/03/16 00:00:00+00,4.6742009,-74.0420112,Av Carrera 7 con Calle 94,Chapinero,Choque con objeto fijo,Bus SITP (1) - Poste semafórico (1)
-74.1940863999999,4.60635840015129,6396,2025/03/16 00:00:00+00,4.6063584,-74.1940864,"Carrera 80I con Calle 71 sur, sentido s?n",Bosa,Choque simple,Automóvil particular (2)
-74.0688135,4.66782480015332,6397,2025/03/16 00:00:00+00,4.6678248,-74.0688135,Calle 75 con Carrera 28A,Barrios Unidos,"Caída de objetos en vía (árbol, cables, otros)",Árbol (1)
-74.109178,4.62910180015207,6398,2025/03/16 00:00:00+00,4.6291018,-74.109178,"Av Boyacá con Av Centenario (Calle 13), sentido s?n",Fontibón,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1617472999999,4.61958570015176,6399,2025/03/16 00:00:00+00,4.6195857,-74.1617473,Calle 42A sur con Carrera 44C,Kennedy,Choque simple,Bus / buseta (1) - Motocicleta (1)
-74.0846498,4.61503780015159,6400,2025/03/16 00:00:00+00,4.6150378,-74.0846498,"Av Calle 19 con Carrera 25, sentido occ?or",Los Mártires,Choque simple,Automóvil particular (2)
-74.0488248,4.66285570015313,6401,2025/03/16 00:00:00+00,4.6628557,-74.0488248,"Calle 82 con Av Carrera 7, sentido occ?or",Chapinero,Choque simple,Automóvil particular (2)
-74.1667068,4.60647910015133,6402,2025/03/16 00:00:00+00,4.6064791,-74.1667068,Carrera 77L con Calle 50 sur,Kennedy,Manifestación,Peatón
-74.0865992,4.62752190015198,6403,2025/03/16 00:00:00+00,4.6275219,-74.0865992,Carrera 33 con Calle 25,Teusaquillo,Autolesionado,Motociclista lesionado (1)
-74.1282146999999,4.68695430015391,6404,2025/03/16 00:00:00+00,4.6869543,-74.1282147,"Av El Dorado (Calle 26) con Carrera 98, sentido occ?or",Fontibón,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.1011407,4.64935460015269,6405,2025/03/16 00:00:00+00,4.6493546,-74.1011407,"Av El Dorado (Calle 26) con Carrera 66, sentido occ?or",Teusaquillo,Choque objeto fijo con lesionado,Motociclista lesionado (1) - Andén (1)
-74.1701103999999,4.57237630015019,6406,2025/03/16 00:00:00+00,4.5723763,-74.1701104,Calle 77 sur con Carrera 73,Ciudad Bolívar,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.0943192,4.61660330015167,6407,2025/03/16 00:00:00+00,4.6166033,-74.0943192,"Calle 13 con Carrera 33, sentido or?occ",Puente Aranda,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1) - Acompañante lesionado (2)
-74.1378,4.63044000015207,6408,2025/03/16 00:00:00+00,4.63044,-74.1378,Av Américas con Av Boyacá,Kennedy,Choque simple,Bus SITP (1) - Automóvil particular (1)
-74.0720919999999,4.71098860015473,6409,2025/03/16 00:00:00+00,4.7109886,-74.072092,Calle 38A sur con Carrera 28,Rafael Uribe Uribe,Autolesionado,Motociclista lesionado (1) - Acompañante lesionado (1)
-74.1029786999999,4.59706490015098,6410,2025/03/16 00:00:00+00,4.5970649,-74.1029787,Calle 1A bis con Carrera 28,Los Mártires,Choque con objeto fijo,Taxi (1) - Poste (1)
-74.0929211,4.72947060015534,6411,2025/03/16 00:00:00+00,4.7294706,-74.0929211,Carrera 95A con Calle 130C,Suba,Manifestación,Peatón
-74.1557493,4.60517850015125,6412,2025/03/16 00:00:00+00,4.6051785,-74.1557493,"Carrera 72R bis con Calle 45 sur, sentido n?s",Kennedy,Choque con lesionado,Automóvil particular (1) - Motociclista lesionado (1)
-74.1211053,4.72134790015507,6413,2025/03/16 00:00:00+00,4.7213479,-74.1211053,"Av Calle 80 con Carrera 114, sentido occ?or",Engativá,Choque simple,Automóvil particular (3)
-74.1144917999999,4.59297840015088,6414,2025/03/16 00:00:00+00,4.5929784,-74.1144918,"Carrera 30 con Calle 29 sur, sentido n?s",Antonio Nariño,Choque simple,Automóvil particular (2) - Taxi (1)
-74.058438,4.68780860015395,6415,2025/03/16 00:00:00+00,4.6878086,-74.058438,"Carrera 9 con Calle 100, sentido n?s",Usaquén,Autolesionado,Motociclista lesionado (1)
-74.097477,4.55626010014966,6416,2025/03/16 00:00:00+00,4.5562601,-74.097477,Calle 37A sur con Carrera 2B,San Cristóbal,Choque simple,Bus SITP (1) - Taxi (1)
-74.0576598,4.73834130015561,6417,2025/03/16 00:00:00+00,4.7383413,-74.0576598,Calle 152B con Carrera 55,Suba,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1008484,4.67071460015341,6418,2025/03/16 00:00:00+00,4.6707146,-74.1008484,"Av José Celestino Mutis con Av Carrera 68, sentido occ?or",Engativá,Autolesionado,Motociclista lesionado (1)
-74.0227816,4.73772330015556,6419,2025/03/16 00:00:00+00,4.7377233,-74.0227816,Calle 163 con Av Carrera 7,Usaquén,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.1096295,4.5842591001506,6420,2025/03/16 00:00:00+00,4.5842591,-74.1096295,Carrera 24 con Calle 27 sur,Rafael Uribe Uribe,Choque simple,Automóvil particular (1) - Motocicleta (1)
-74.0941611,4.57653250015034,6421,2025/03/16 00:00:00+00,4.5765325,-74.0941611,"Carrera 10 con Av Calle 19, sentido s?n",Santa Fe,Autolesionado,Motociclista lesionado (1)
-74.0720919999999,4.71098860015473,6422,2025/03/16 00:00:00+00,4.7109886,-74.072092,-,Ciudad Bolívar,Choque simple,Automóvil particular (2)
-74.1803651,4.62588090015192,6423,2025/03/16 00:00:00+00,4.6258809,-74.1803651,Carrera 87 con Calle 53 sur,Bosa,Choque simple,Bus SITP (1) - Automóvil particular (1)
